Annotation1,Annotation2,ID
Zm00001d045744,Zm00001d045746,17092
Zm00001d045744,Zm00001d045783,17093
Zm00001d045747,Zm00001d045757,17094
Zm00001d045755,Zm00001d045756,17095
Zm00001d045755,Zm00001d045764,17096
Zm00001d045757,Zm00001d045763,17097
Zm00001d045757,Zm00001d045764,17098
Zm00001d045757,Zm00001d045760,17099
Zm00001d045761,Zm00001d045783,17100
Zm00001d045763,Zm00001d045764,17101
Zm00001d027081,Zm00001d045764,17102
Zm00001d045764,Zm00001d045774,17103
Zm00001d045774,Zm00001d045783,17104
Zm00001d045783,Zm00001d045825,17105
Zm00001d045783,Zm00001d045798,17106
Zm00001d045783,Zm00001d045808,17107
Zm00001d045783,Zm00001d045870,17108
Zm00001d027083,Zm00001d045798,17109
Zm00001d027083,Zm00001d045800,17110
Zm00001d045798,Zm00001d045804,17111
Zm00001d045798,Zm00001d045808,17112
Zm00001d045800,Zm00001d045804,17113
Zm00001d045800,Zm00001d045808,17114
Zm00001d045804,Zm00001d045808,17115
Zm00001d045804,Zm00001d045812,17116
Zm00001d045804,Zm00001d045819,17117
Zm00001d045808,Zm00001d045819,17118
Zm00001d045812,Zm00001d045825,17119
Zm00001d045812,Zm00001d045817,17120
Zm00001d045812,Zm00001d045819,17121
Zm00001d045819,Zm00001d045825,17122
Zm00001d045825,Zm00001d045836,17123
Zm00001d045825,Zm00001d045839,17124
Zm00001d045825,Zm00001d045837,17125
Zm00001d045825,Zm00001d045831,17126
Zm00001d045832,Zm00001d045836,17127
Zm00001d045833,Zm00001d045835,17128
Zm00001d045833,Zm00001d045839,17129
Zm00001d045836,Zm00001d045839,17130
Zm00001d045836,Zm00001d045837,17131
Zm00001d045837,Zm00001d045839,17132
Zm00001d045837,Zm00001d045844,17133
Zm00001d045839,Zm00001d045842,17134
Zm00001d045839,Zm00001d045844,17135
Zm00001d045842,Zm00001d045844,17136
Zm00001d045847,Zm00001d045859,17137
Zm00001d045858,Zm00001d045864,17138
Zm00001d045864,Zm00001d045870,17139
Zm00001d045870,Zm00001d045872,17140
Zm00001d045870,Zm00001d045884,17141
Zm00001d045870,Zm00001d045873,17142
Zm00001d045870,Zm00001d045887,17143
Zm00001d045872,Zm00001d045884,17144
Zm00001d045873,Zm00001d045884,17145
Zm00001d045885,Zm00001d045888,17146
Zm00001d027087,Zm00001d045888,17147
Zm00001d027087,Zm00001d045891,17148
Zm00001d027087,Zm00001d045911,17149
Zm00001d027087,Zm00001d045967,17150
Zm00001d045894,Zm00001d045897,17151
Zm00001d045911,Zm00001d045914,17152
Zm00001d045911,Zm00001d045919,17153
Zm00001d045919,Zm00001d027094,17154
Zm00001d045926,Zm00001d045927,17155
Zm00001d045926,Zm00001d045938,17156
Zm00001d045926,Zm00001d045931,17157
Zm00001d045927,Zm00001d045931,17158
Zm00001d045927,Zm00001d045928,17159
Zm00001d045928,Zm00001d045931,17160
Zm00001d045931,Zm00001d045935,17161
Zm00001d045935,Zm00001d045938,17162
Zm00001d045938,Zm00001d045944,17163
Zm00001d045938,Zm00001d045940,17164
Zm00001d045940,Zm00001d045944,17165
Zm00001d045940,Zm00001d045945,17166
Zm00001d045944,Zm00001d045948,17167
Zm00001d045944,Zm00001d045946,17168
Zm00001d045944,Zm00001d045945,17169
Zm00001d045945,Zm00001d045946,17170
Zm00001d045949,Zm00001d045950,17171
Zm00001d045949,Zm00001d045953,17172
Zm00001d045950,Zm00001d045953,17173
Zm00001d045951,Zm00001d045953,17174
Zm00001d045951,Zm00001d045954,17175
Zm00001d045953,Zm00001d045956,17176
Zm00001d045953,Zm00001d045954,17177
Zm00001d045954,Zm00001d045957,17178
Zm00001d045956,Zm00001d045959,17179
Zm00001d045956,Zm00001d045965,17180
Zm00001d045962,Zm00001d045965,17181
Zm00001d045965,Zm00001d045967,17182
Zm00001d045968,Zm00001d045972,17183
Zm00001d045972,Zm00001d045974,17184
Zm00001d045975,Zm00001d045978,17185
Zm00001d027098,Zm00001d045987,17186
Zm00001d045993,Zm00001d046003,17187
Zm00001d046004,Zm00001d046005,17188
Zm00001d046005,Zm00001d046007,17189
Zm00001d046016,Zm00001d046020,17190
Zm00001d046020,Zm00001d027099,17191
Zm00001d046020,Zm00001d046033,17192
Zm00001d046033,Zm00001d046039,17193
Zm00001d046039,Zm00001d046047,17194
Zm00001d046039,Zm00001d046047,17195
Zm00001d046041,Zm00001d027100,17196
Zm00001d046055,Zm00001d046060,17197
Zm00001d046060,Zm00001d046072,17198
Zm00001d027105,Zm00001d046073,17199
Zm00001d027105,Zm00001d046072,17200
Zm00001d027106,Zm00001d046260,17201
Zm00001d046093,Zm00001d046097,17202
Zm00001d046093,Zm00001d046096,17203
Zm00001d046096,Zm00001d046097,17204
Zm00001d046097,Zm00001d046112,17205
Zm00001d046132,Zm00001d046134,17206
Zm00001d046132,Zm00001d046135,17207
Zm00001d046134,Zm00001d046135,17208
Zm00001d046147,Zm00001d046148,17209
Zm00001d046152,Zm00001d046156,17210
Zm00001d046166,Zm00001d046168,17211
Zm00001d046170,Zm00001d046174,17212
Zm00001d046173,Zm00001d046174,17213
Zm00001d027116,Zm00001d046183,17214
Zm00001d046182,Zm00001d046183,17215
Zm00001d046183,Zm00001d046184,17216
Zm00001d046183,Zm00001d046190,17217
Zm00001d046183,Zm00001d046194,17218
Zm00001d046188,Zm00001d046190,17219
Zm00001d046190,Zm00001d046194,17220
Zm00001d046190,Zm00001d046191,17221
Zm00001d046194,Zm00001d046214,17222
Zm00001d046202,Zm00001d046210,17223
Zm00001d046202,Zm00001d046207,17224
Zm00001d046202,Zm00001d046214,17225
Zm00001d046207,Zm00001d046210,17226
Zm00001d046207,Zm00001d046214,17227
Zm00001d046214,Zm00001d046232,17228
Zm00001d046214,Zm00001d046218,17229
Zm00001d046214,Zm00001d046221,17230
Zm00001d046218,Zm00001d046221,17231
Zm00001d046221,Zm00001d046231,17232
Zm00001d046221,Zm00001d046225,17233
Zm00001d046221,Zm00001d046226,17234
Zm00001d046226,Zm00001d046230,17235
Zm00001d046231,Zm00001d027118,17236
Zm00001d046231,Zm00001d046234,17237
Zm00001d046231,Zm00001d046249,17238
Zm00001d046234,Zm00001d046249,17239
Zm00001d046234,Zm00001d027118,17240
Zm00001d027118,Zm00001d046249,17241
Zm00001d046235,Zm00001d046262,17242
Zm00001d046235,Zm00001d046236,17243
Zm00001d046235,Zm00001d046263,17244
Zm00001d046236,ENSRNA049450842,17245
Zm00001d027119,ENSRNA049450842,17246
Zm00001d046242,Zm00001d046255,17247
Zm00001d046243,Zm00001d046249,17248
Zm00001d046243,ENSRNA049450842,17249
Zm00001d046246,Zm00001d046249,17250
Zm00001d046249,Zm00001d046255,17251
Zm00001d046249,Zm00001d027120,17252
Zm00001d046261,Zm00001d046274,17253
Zm00001d046262,Zm00001d046263,17254
Zm00001d046263,Zm00001d046274,17255
Zm00001d046263,Zm00001d046277,17256
Zm00001d046274,Zm00001d046277,17257
Zm00001d046281,Zm00001d046286,17258
Zm00001d046283,Zm00001d046286,17259
Zm00001d046286,Zm00001d027121,17260
Zm00001d027121,Zm00001d027123,17261
Zm00001d046299,Zm00001d046300,17262
Zm00001d046305,Zm00001d046317,17263
Zm00001d046305,Zm00001d046311,17264
Zm00001d046305,Zm00001d046313,17265
Zm00001d046305,Zm00001d027125,17266
Zm00001d027125,Zm00001d046313,17267
Zm00001d046311,Zm00001d046317,17268
Zm00001d046313,Zm00001d046317,17269
Zm00001d046313,Zm00001d046370,17270
Zm00001d046317,Zm00001d046318,17271
Zm00001d046317,Zm00001d046323,17272
Zm00001d027126,Zm00001d046323,17273
Zm00001d046324,Zm00001d046332,17274
Zm00001d046334,Zm00001d046336,17275
Zm00001d046336,Zm00001d046342,17276
Zm00001d046336,Zm00001d046340,17277
Zm00001d046336,Zm00001d046344,17278
Zm00001d046342,Zm00001d046344,17279
Zm00001d046344,Zm00001d046348,17280
Zm00001d046344,Zm00001d046346,17281
Zm00001d046346,Zm00001d046348,17282
Zm00001d046346,Zm00001d046352,17283
Zm00001d046348,Zm00001d046352,17284
Zm00001d046354,Zm00001d046356,17285
Zm00001d046357,Zm00001d046358,17286
Zm00001d046357,Zm00001d046366,17287
Zm00001d046357,Zm00001d046370,17288
Zm00001d046357,Zm00001d046363,17289
Zm00001d046358,Zm00001d046363,17290
Zm00001d046363,Zm00001d046365,17291
Zm00001d046363,Zm00001d046366,17292
Zm00001d046365,Zm00001d046366,17293
Zm00001d046364,Zm00001d046371,17294
Zm00001d046366,Zm00001d046371,17295
Zm00001d046371,Zm00001d046372,17296
Zm00001d046372,Zm00001d046380,17297
Zm00001d027130,Zm00001d046378,17298
Zm00001d027130,Zm00001d046380,17299
Zm00001d046378,Zm00001d046380,17300
Zm00001d046381,Zm00001d027131,17301
Zm00001d027131,Zm00001d046383,17302
Zm00001d046385,Zm00001d046396,17303
Zm00001d046385,Zm00001d046388,17304
Zm00001d046388,Zm00001d046396,17305
Zm00001d046399,Zm00001d046400,17306
Zm00001d046400,Zm00001d046402,17307
Zm00001d046404,Zm00001d046420,17308
Zm00001d046405,Zm00001d046416,17309
Zm00001d027132,Zm00001d046416,17310
Zm00001d046421,Zm00001d046422,17311
Zm00001d046421,Zm00001d046434,17312
Zm00001d046421,Zm00001d046445,17313
Zm00001d046423,Zm00001d046429,17314
Zm00001d046423,Zm00001d046433,17315
Zm00001d046429,Zm00001d046433,17316
Zm00001d046436,Zm00001d046445,17317
Zm00001d046436,Zm00001d046438,17318
Zm00001d046438,Zm00001d046445,17319
Zm00001d046438,Zm00001d046449,17320
Zm00001d046438,Zm00001d046450,17321
Zm00001d046440,Zm00001d046445,17322
Zm00001d046445,Zm00001d046449,17323
Zm00001d046445,Zm00001d046450,17324
Zm00001d046445,Zm00001d046454,17325
Zm00001d046445,Zm00001d046468,17326
Zm00001d046445,Zm00001d046472,17327
Zm00001d046449,Zm00001d046456,17328
Zm00001d046449,Zm00001d046450,17329
Zm00001d046449,Zm00001d046454,17330
Zm00001d046450,Zm00001d046454,17331
Zm00001d046450,Zm00001d046456,17332
Zm00001d046450,Zm00001d046468,17333
Zm00001d046456,Zm00001d046467,17334
Zm00001d046456,Zm00001d046468,17335
Zm00001d046456,Zm00001d046462,17336
Zm00001d027136,Zm00001d046467,17337
Zm00001d046462,Zm00001d046468,17338
Zm00001d046467,Zm00001d046472,17339
Zm00001d046467,Zm00001d027137,17340
Zm00001d046468,Zm00001d046483,17341
Zm00001d046468,Zm00001d046476,17342
Zm00001d046472,Zm00001d046476,17343
Zm00001d046476,Zm00001d046483,17344
Zm00001d046483,Zm00001d046487,17345
Zm00001d046483,Zm00001d046489,17346
Zm00001d046483,Zm00001d046485,17347
Zm00001d046485,Zm00001d046489,17348
Zm00001d046485,Zm00001d046487,17349
Zm00001d046488,Zm00001d046489,17350
Zm00001d046488,Zm00001d046491,17351
Zm00001d046488,Zm00001d046492,17352
Zm00001d046489,Zm00001d046491,17353
Zm00001d046489,Zm00001d046492,17354
Zm00001d046499,Zm00001d046500,17355
Zm00001d046499,Zm00001d046507,17356
Zm00001d046500,Zm00001d046507,17357
Zm00001d046501,Zm00001d046506,17358
Zm00001d046501,Zm00001d046504,17359
Zm00001d046506,Zm00001d046509,17360
Zm00001d046507,Zm00001d046508,17361
Zm00001d046509,Zm00001d046513,17362
Zm00001d046509,Zm00001d046517,17363
Zm00001d046513,Zm00001d046517,17364
Zm00001d046526,Zm00001d046533,17365
Zm00001d046526,Zm00001d046529,17366
Zm00001d046526,Zm00001d046530,17367
Zm00001d046529,Zm00001d046530,17368
Zm00001d046531,Zm00001d046538,17369
Zm00001d046531,Zm00001d046533,17370
Zm00001d046533,Zm00001d046537,17371
Zm00001d046533,Zm00001d046534,17372
Zm00001d046534,Zm00001d046535,17373
Zm00001d046538,Zm00001d046539,17374
Zm00001d046538,Zm00001d046545,17375
Zm00001d046545,Zm00001d046579,17376
Zm00001d046549,Zm00001d046554,17377
Zm00001d027141,Zm00001d046553,17378
Zm00001d046554,Zm00001d046555,17379
Zm00001d046554,Zm00001d046558,17380
Zm00001d046554,Zm00001d046561,17381
Zm00001d046554,Zm00001d046564,17382
Zm00001d046554,Zm00001d046568,17383
Zm00001d046554,Zm00001d046569,17384
Zm00001d046554,Zm00001d046579,17385
Zm00001d046555,Zm00001d046561,17386
Zm00001d046558,Zm00001d046561,17387
Zm00001d046561,Zm00001d046563,17388
Zm00001d046561,Zm00001d046564,17389
Zm00001d046561,Zm00001d046568,17390
Zm00001d046563,Zm00001d046564,17391
Zm00001d046569,Zm00001d046574,17392
Zm00001d046569,Zm00001d046579,17393
Zm00001d046569,Zm00001d046581,17394
Zm00001d046574,Zm00001d046579,17395
Zm00001d046574,Zm00001d046591,17396
Zm00001d046579,Zm00001d046581,17397
Zm00001d046579,Zm00001d027142,17398
Zm00001d046579,Zm00001d046601,17399
Zm00001d046581,Zm00001d046587,17400
Zm00001d046581,Zm00001d027142,17401
Zm00001d046581,Zm00001d046593,17402
Zm00001d027142,Zm00001d046587,17403
Zm00001d046587,Zm00001d046593,17404
Zm00001d046587,Zm00001d046595,17405
Zm00001d046588,Zm00001d046601,17406
Zm00001d046591,Zm00001d046593,17407
Zm00001d046591,Zm00001d046595,17408
Zm00001d046591,Zm00001d046600,17409
Zm00001d046593,Zm00001d046616,17410
Zm00001d046593,Zm00001d046595,17411
Zm00001d046593,Zm00001d046599,17412
Zm00001d046593,Zm00001d046601,17413
Zm00001d046595,Zm00001d046616,17414
Zm00001d046595,Zm00001d046601,17415
Zm00001d046595,Zm00001d046599,17416
Zm00001d046599,Zm00001d046600,17417
Zm00001d046599,Zm00001d027143,17418
Zm00001d027143,Zm00001d046600,17419
Zm00001d046601,Zm00001d046602,17420
Zm00001d046601,Zm00001d046603,17421
Zm00001d046602,Zm00001d046603,17422
Zm00001d046602,Zm00001d046604,17423
Zm00001d046615,Zm00001d046625,17424
Zm00001d046615,Zm00001d046628,17425
Zm00001d046616,Zm00001d046624,17426
Zm00001d046616,Zm00001d046630,17427
Zm00001d046616,Zm00001d046739,17428
Zm00001d046616,Zm00001d046621,17429
Zm00001d046616,Zm00001d046655,17430
Zm00001d046621,Zm00001d046624,17431
Zm00001d046624,Zm00001d046625,17432
Zm00001d046624,Zm00001d046628,17433
Zm00001d046624,Zm00001d046630,17434
Zm00001d046625,Zm00001d046628,17435
Zm00001d046625,Zm00001d046630,17436
Zm00001d046625,Zm00001d046642,17437
Zm00001d046628,Zm00001d046630,17438
Zm00001d046630,Zm00001d046642,17439
Zm00001d046630,Zm00001d046632,17440
Zm00001d046655,Zm00001d046683,17441
Zm00001d046655,Zm00001d027148,17442
Zm00001d046655,Zm00001d046661,17443
Zm00001d046656,Zm00001d027148,17444
Zm00001d046656,Zm00001d046661,17445
Zm00001d046660,Zm00001d046661,17446
Zm00001d046664,Zm00001d046667,17447
Zm00001d046668,Zm00001d046672,17448
Zm00001d046672,Zm00001d046673,17449
Zm00001d046672,Zm00001d046676,17450
Zm00001d046672,Zm00001d046680,17451
Zm00001d046673,Zm00001d046675,17452
Zm00001d046673,Zm00001d046676,17453
Zm00001d046673,Zm00001d046680,17454
Zm00001d046676,Zm00001d046717,17455
Zm00001d046681,Zm00001d046683,17456
Zm00001d046681,Zm00001d046688,17457
Zm00001d046681,Zm00001d046691,17458
Zm00001d046681,Zm00001d046682,17459
Zm00001d046682,Zm00001d046683,17460
Zm00001d046683,Zm00001d046688,17461
ENSRNA049450358,Zm00001d046687,17462
Zm00001d046687,Zm00001d027149,17463
Zm00001d046700,Zm00001d046705,17464
Zm00001d046705,Zm00001d046717,17465
Zm00001d046706,Zm00001d046717,17466
Zm00001d046714,Zm00001d046717,17467
ENSRNA049450362,Zm00001d046717,17468
Zm00001d046717,Zm00001d046729,17469
Zm00001d046717,Zm00001d046719,17470
Zm00001d046717,Zm00001d046722,17471
Zm00001d046718,Zm00001d046719,17472
Zm00001d046719,Zm00001d046729,17473
Zm00001d046719,Zm00001d046722,17474
Zm00001d046722,Zm00001d046739,17475
Zm00001d046722,Zm00001d046729,17476
Zm00001d046723,Zm00001d046725,17477
Zm00001d046723,Zm00001d046728,17478
Zm00001d046725,Zm00001d046728,17479
Zm00001d046729,Zm00001d046742,17480
Zm00001d046739,Zm00001d046749,17481
Zm00001d046739,Zm00001d046742,17482
Zm00001d046739,Zm00001d046745,17483
Zm00001d046740,Zm00001d046742,17484
Zm00001d046755,Zm00001d046759,17485
Zm00001d046755,Zm00001d046758,17486
Zm00001d046758,Zm00001d046759,17487
Zm00001d046759,Zm00001d046761,17488
Zm00001d046759,Zm00001d046764,17489
Zm00001d046764,Zm00001d046765,17490
Zm00001d046765,Zm00001d046767,17491
Zm00001d046767,Zm00001d046774,17492
Zm00001d046774,Zm00001d046777,17493
Zm00001d046777,Zm00001d046778,17494
Zm00001d046790,Zm00001d046793,17495
Zm00001d046793,Zm00001d046799,17496
Zm00001d046793,Zm00001d046805,17497
Zm00001d046802,Zm00001d046805,17498
Zm00001d046802,Zm00001d046810,17499
ENSRNA049450785,Zm00001d046805,17500
ENSRNA049450785,Zm00001d046810,17501
Zm00001d046805,Zm00001d046809,17502
Zm00001d046805,Zm00001d046810,17503
Zm00001d046809,Zm00001d046810,17504
Zm00001d046810,Zm00001d046811,17505
Zm00001d046827,Zm00001d046835,17506
Zm00001d046831,Zm00001d046835,17507
Zm00001d046835,Zm00001d046837,17508
Zm00001d046835,Zm00001d046838,17509
Zm00001d046835,Zm00001d046856,17510
Zm00001d046836,Zm00001d046837,17511
Zm00001d046836,Zm00001d046838,17512
Zm00001d046837,Zm00001d046838,17513
Zm00001d046837,Zm00001d046853,17514
Zm00001d046838,Zm00001d046865,17515
Zm00001d046838,Zm00001d046853,17516
Zm00001d046840,ENSRNA049450384,17517
ENSRNA049450384,Zm00001d046853,17518
Zm00001d046850,Zm00001d046853,17519
Zm00001d046856,Zm00001d046889,17520
Zm00001d046856,Zm00001d046866,17521
Zm00001d046859,Zm00001d046894,17522
Zm00001d046865,Zm00001d046940,17523
Zm00001d046865,Zm00001d046866,17524
Zm00001d046866,Zm00001d046889,17525
Zm00001d046882,Zm00001d046888,17526
Zm00001d046889,Zm00001d046890,17527
Zm00001d046889,Zm00001d046893,17528
Zm00001d046889,Zm00001d046896,17529
Zm00001d046889,Zm00001d046940,17530
Zm00001d046890,Zm00001d046893,17531
Zm00001d046898,Zm00001d046905,17532
Zm00001d046898,Zm00001d046900,17533
Zm00001d046905,Zm00001d046973,17534
Zm00001d046909,Zm00001d046915,17535
Zm00001d046910,Zm00001d046913,17536
Zm00001d046910,Zm00001d046914,17537
Zm00001d046913,Zm00001d046915,17538
Zm00001d046914,Zm00001d046915,17539
Zm00001d046915,Zm00001d046922,17540
Zm00001d046916,Zm00001d046917,17541
Zm00001d046918,Zm00001d046923,17542
Zm00001d046918,Zm00001d046937,17543
Zm00001d046922,Zm00001d046942,17544
Zm00001d046928,Zm00001d046930,17545
Zm00001d046928,Zm00001d046936,17546
Zm00001d046930,Zm00001d046936,17547
Zm00001d046930,Zm00001d046933,17548
Zm00001d046933,Zm00001d046935,17549
Zm00001d046937,Zm00001d046958,17550
Zm00001d046937,Zm00001d047015,17551
Zm00001d046937,Zm00001d046941,17552
Zm00001d046938,Zm00001d027156,17553
Zm00001d046940,Zm00001d046958,17554
Zm00001d046942,Zm00001d046945,17555
Zm00001d046945,Zm00001d046947,17556
Zm00001d046945,Zm00001d046948,17557
Zm00001d046949,Zm00001d046950,17558
Zm00001d046949,Zm00001d046952,17559
Zm00001d046949,Zm00001d046953,17560
Zm00001d046952,Zm00001d046953,17561
Zm00001d046953,Zm00001d046959,17562
Zm00001d046953,Zm00001d046958,17563
Zm00001d046953,Zm00001d046960,17564
Zm00001d046958,Zm00001d046961,17565
Zm00001d046958,Zm00001d046969,17566
Zm00001d046958,Zm00001d046959,17567
Zm00001d046959,Zm00001d046960,17568
Zm00001d046959,Zm00001d046967,17569
Zm00001d046959,Zm00001d046970,17570
Zm00001d046961,Zm00001d046971,17571
Zm00001d046961,Zm00001d046966,17572
Zm00001d046963,Zm00001d046966,17573
Zm00001d046963,Zm00001d046967,17574
Zm00001d046966,Zm00001d046967,17575
Zm00001d046967,Zm00001d046968,17576
Zm00001d046970,Zm00001d046971,17577
Zm00001d046970,Zm00001d046973,17578
Zm00001d046970,Zm00001d046974,17579
Zm00001d046971,Zm00001d046972,17580
Zm00001d046973,Zm00001d046974,17581
Zm00001d046973,Zm00001d047015,17582
Zm00001d046973,Zm00001d046978,17583
Zm00001d046973,Zm00001d046979,17584
Zm00001d046974,Zm00001d046979,17585
Zm00001d046975,Zm00001d046978,17586
Zm00001d046978,Zm00001d046979,17587
Zm00001d046988,Zm00001d047025,17588
Zm00001d046995,Zm00001d046996,17589
Zm00001d046998,Zm00001d046999,17590
Zm00001d046999,Zm00001d047006,17591
Zm00001d046999,Zm00001d047013,17592
Zm00001d046999,Zm00001d047015,17593
Zm00001d047001,Zm00001d047005,17594
Zm00001d047005,Zm00001d047006,17595
Zm00001d047006,Zm00001d047012,17596
Zm00001d047006,Zm00001d047013,17597
Zm00001d047006,Zm00001d047015,17598
Zm00001d047012,Zm00001d047013,17599
Zm00001d047013,Zm00001d047020,17600
Zm00001d047013,Zm00001d047015,17601
Zm00001d047015,Zm00001d047074,17602
Zm00001d047015,Zm00001d047030,17603
Zm00001d047015,Zm00001d047035,17604
Zm00001d047015,Zm00001d047023,17605
Zm00001d047015,Zm00001d047028,17606
Zm00001d047018,Zm00001d047020,17607
Zm00001d047018,Zm00001d047025,17608
Zm00001d047020,Zm00001d047023,17609
Zm00001d047023,Zm00001d047028,17610
Zm00001d047023,Zm00001d047030,17611
Zm00001d047023,Zm00001d047025,17612
Zm00001d047025,Zm00001d047035,17613
Zm00001d047025,Zm00001d047028,17614
Zm00001d047025,Zm00001d047038,17615
Zm00001d047028,Zm00001d047030,17616
Zm00001d047030,Zm00001d047032,17617
Zm00001d047030,Zm00001d047034,17618
Zm00001d047033,Zm00001d047034,17619
Zm00001d047034,Zm00001d047043,17620
Zm00001d047035,Zm00001d047037,17621
Zm00001d047038,Zm00001d047045,17622
Zm00001d047039,Zm00001d047043,17623
Zm00001d047039,Zm00001d047044,17624
Zm00001d047039,Zm00001d047041,17625
Zm00001d047041,Zm00001d047042,17626
Zm00001d047041,Zm00001d047044,17627
Zm00001d047043,Zm00001d047044,17628
Zm00001d047043,Zm00001d047046,17629
Zm00001d047044,Zm00001d047046,17630
Zm00001d047046,Zm00001d047053,17631
Zm00001d047051,Zm00001d047053,17632
Zm00001d047051,Zm00001d047055,17633
Zm00001d047053,Zm00001d047055,17634
Zm00001d047058,Zm00001d047067,17635
Zm00001d047058,Zm00001d047074,17636
Zm00001d047060,Zm00001d047064,17637
Zm00001d047060,Zm00001d047067,17638
Zm00001d047064,Zm00001d047067,17639
Zm00001d047067,Zm00001d047070,17640
Zm00001d047067,Zm00001d047074,17641
Zm00001d047070,Zm00001d047074,17642
Zm00001d047074,Zm00001d047078,17643
Zm00001d047074,Zm00001d047077,17644
Zm00001d047079,Zm00001d027164,17645
Zm00001d047079,Zm00001d047081,17646
Zm00001d047079,Zm00001d047086,17647
Zm00001d047079,Zm00001d047090,17648
Zm00001d047081,Zm00001d047086,17649
Zm00001d047081,Zm00001d027164,17650
Zm00001d047086,Zm00001d027164,17651
Zm00001d047089,Zm00001d047090,17652
Zm00001d047089,Zm00001d047093,17653
Zm00001d047090,Zm00001d047096,17654
Zm00001d047093,Zm00001d047094,17655
Zm00001d047096,Zm00001d047099,17656
ENSRNA049450418,ENSRNA049462071,17657
Zm00001d047102,Zm00001d047103,17658
Zm00001d047103,Zm00001d047126,17659
Zm00001d047104,Zm00001d047105,17660
Zm00001d047104,Zm00001d047117,17661
Zm00001d047107,Zm00001d047110,17662
Zm00001d047107,Zm00001d047117,17663
Zm00001d047107,Zm00001d047125,17664
Zm00001d047113,Zm00001d047117,17665
Zm00001d047114,Zm00001d047117,17666
Zm00001d047126,Zm00001d047149,17667
Zm00001d047126,Zm00001d047162,17668
Zm00001d047128,Zm00001d047130,17669
Zm00001d047130,Zm00001d047149,17670
Zm00001d047130,Zm00001d047138,17671
Zm00001d047150,ENSRNA049450745,17672
Zm00001d047153,Zm00001d047160,17673
Zm00001d047156,Zm00001d047160,17674
Zm00001d047162,Zm00001d047165,17675
Zm00001d047165,Zm00001d047168,17676
Zm00001d047169,Zm00001d047170,17677
Zm00001d047175,Zm00001d047183,17678
Zm00001d047175,Zm00001d047178,17679
Zm00001d047181,Zm00001d047201,17680
Zm00001d047181,ENSRNA049478428,17681
Zm00001d047182,Zm00001d047183,17682
Zm00001d047183,Zm00001d047185,17683
Zm00001d047185,ENSRNA049478428,17684
ENSRNA049478428,Zm00001d047207,17685
ENSRNA049478428,Zm00001d047191,17686
Zm00001d047189,Zm00001d047191,17687
Zm00001d047194,Zm00001d047201,17688
Zm00001d047201,Zm00001d047209,17689
Zm00001d047202,Zm00001d047203,17690
Zm00001d047202,Zm00001d047207,17691
Zm00001d047202,Zm00001d047209,17692
Zm00001d047203,Zm00001d047207,17693
Zm00001d047203,Zm00001d047204,17694
Zm00001d047204,Zm00001d047207,17695
Zm00001d047204,Zm00001d047209,17696
Zm00001d047208,Zm00001d047209,17697
Zm00001d047214,Zm00001d047216,17698
Zm00001d047214,Zm00001d047217,17699
Zm00001d047215,Zm00001d047216,17700
Zm00001d047216,Zm00001d047217,17701
Zm00001d047228,Zm00001d047231,17702
Zm00001d047234,Zm00001d047236,17703
Zm00001d047236,Zm00001d047242,17704
Zm00001d047238,Zm00001d047245,17705
Zm00001d047238,Zm00001d047239,17706
Zm00001d047241,Zm00001d047242,17707
Zm00001d047241,Zm00001d047245,17708
Zm00001d047242,Zm00001d047245,17709
Zm00001d047253,Zm00001d027174,17710
Zm00001d047253,Zm00001d047255,17711
Zm00001d047253,Zm00001d047256,17712
Zm00001d047253,Zm00001d047260,17713
Zm00001d027174,Zm00001d047255,17714
Zm00001d047257,Zm00001d047269,17715
Zm00001d047257,Zm00001d047283,17716
Zm00001d047260,Zm00001d047262,17717
Zm00001d047260,Zm00001d047269,17718
Zm00001d047260,Zm00001d027176,17719
Zm00001d047262,Zm00001d047268,17720
Zm00001d047265,Zm00001d047268,17721
Zm00001d047272,Zm00001d047283,17722
Zm00001d047283,Zm00001d047296,17723
Zm00001d047283,Zm00001d047289,17724
Zm00001d047283,Zm00001d027176,17725
Zm00001d047283,Zm00001d047303,17726
Zm00001d047288,Zm00001d027176,17727
Zm00001d047292,Zm00001d047296,17728
Zm00001d047292,Zm00001d047298,17729
Zm00001d047292,Zm00001d047293,17730
Zm00001d047296,Zm00001d047298,17731
Zm00001d047296,Zm00001d047300,17732
Zm00001d047296,Zm00001d047306,17733
Zm00001d047298,Zm00001d047302,17734
Zm00001d047298,Zm00001d047300,17735
Zm00001d047303,Zm00001d047306,17736
Zm00001d047303,Zm00001d047309,17737
Zm00001d047307,Zm00001d047309,17738
Zm00001d047310,Zm00001d047316,17739
Zm00001d047316,Zm00001d047321,17740
Zm00001d047325,Zm00001d047329,17741
Zm00001d047325,Zm00001d047335,17742
Zm00001d047329,Zm00001d047335,17743
Zm00001d047329,Zm00001d047346,17744
Zm00001d047335,Zm00001d047340,17745
Zm00001d047335,Zm00001d047347,17746
Zm00001d047335,Zm00001d047349,17747
Zm00001d047346,Zm00001d047347,17748
Zm00001d047351,Zm00001d047354,17749
Zm00001d047351,Zm00001d047356,17750
Zm00001d047354,Zm00001d047355,17751
Zm00001d047359,Zm00001d047361,17752
Zm00001d047361,Zm00001d047362,17753
Zm00001d047362,Zm00001d047364,17754
Zm00001d047362,Zm00001d047366,17755
Zm00001d047366,Zm00001d047373,17756
