Gene,Expression
MH06g0078200,2.957
MH06g0078300,0
MH06g0078400,0
MH06g0078500,0.480106
MH06g0078600,34.3667
MH06g0078700,3.75246
MH06g0078800,0.241036
MH06g0078900,1.64099
MH06g0079000,11.0977
MH06g0079100,38.9319
MH06g0079200,0.111949
MH06g0079300,22.0753
MH06g0079400,0
MH06g0079500,7.02827
MH06g0079600,9.96211
MH06g0079700,2.32964
MH06g0079800,0
MH06g0079900,7.20554
MH06g0080000,0
MH06g0080100,0
MH06g0080200,0.0672973
MH06g0080300,0
MH06g0080400,0.292839
MH06g0080500,0
MH06g0080600,0
MH06g0080700,0.191096
MH06g0080800,0.0369196
MH06g0080900,0
MH06g0081000,0
MH06g0081100,1.22904
MH06g0081200,0.517405
MH06g0081300,12.2135
MH06g0081400,0.143997
MH06g0081500,0.0945485
MH06g0081600,12.8686
MH06g0081700,17.8101
MH06g0081800,56.1527
MH06g0081900,10.7992
MH06g0082000,5.6345
MH06g0082100,12.7062
MH06g0082200,0.0058196
MH06g0082300,0
MH06g0082400,0.116
MH06g0082500,0
MH06g0082600,0.0734126
MH06g0082700,11.9531
MH06g0082800,8.43709
MH06g0082900,0
MH06g0083000,0
MH06g0083100,0
MH06g0083200,0
MH06g0083300,8.26854
MH06g0083400,6.68003
MH06g0083500,0.719651
MH06g0083600,1.37369
MH06g0083700,10.3951
MH06g0083800,0.385196
MH06g0083900,1.3433
MH06g0084000,0.0787086
MH06g0084100,0
MH06g0084200,0
MH06g0084300,2.36765
MH06g0084400,0.423422
MH06g0084500,185.228
MH06g0084600,11.3889
MH06g0084700,0.403404
MH06g0084800,6.08381
MH06g0084900,7.79577
MH06g0085000,17.822
MH06g0085100,0.344604
MH06g0085200,0
MH06g0085300,0
MH06g0085400,20.0675
MH06g0085500,44.5497
MH06g0085600,35.1218
MH06g0085700,4.44289
MH06g0085800,0
MH06g0085900,0
MH06g0086000,6.63087
MH06g0086100,13.8539
MH06g0086200,27.1236
MH06g0086300,0
MH06g0086400,4.94875
MH06g0086500,0.527585
MH06g0086600,0
MH06g0086700,0
MH06g0086800,2.51428
MH06g0086900,0
MH06g0087000,2.72698
MH06g0087100,18.724
MH06g0087200,9.99269
MH06g0087300,1.55839
MH06g0087400,23.2959
MH06g0087500,0
MH06g0087600,0
MH06g0087700,1.68818
MH06g0087800,0
MH06g0087900,0
MH06g0088000,0
MH06g0088100,0
MH06g0088200,0
MH06g0088300,21.3742
MH06g0088400,0
MH06g0088500,0.0162474
MH06g0088600,0.891342
MH06g0088700,0.386377
MH06g0088800,0.361627
MH06g0088900,31.6603
MH06g0089000,0
MH06g0089100,0
MH06g0089200,0
MH06g0089300,0
MH06g0089400,0
MH06g0089500,0.0155249
MH06g0089600,0
MH06g0089700,0
MH06g0089800,0
MH06g0089900,0
MH06g0090000,0
MH06g0090100,0.0658905
MH06g0090200,0
MH06g0090300,6.73516
MH06g0090400,0.745186
MH06g0090500,4.51663
MH06g0090600,68.2887
MH06g0090700,9.91571
MH06g0090800,24.4504
MH06g0090900,0
MH06g0091000,0.0335238
MH06g0091100,0.404766
MH06g0091200,0.328645
MH06g0091300,0.104206
MH06g0091400,1228.15
MH06g0091500,0.104206
MH06g0091600,0
MH06g0091700,0.0305702
MH06g0091800,12.3796
MH06g0091900,0
MH06g0092000,0.541568
MH06g0092100,31.5371
MH06g0092200,0.0393633
MH06g0092300,0
MH06g0092400,0.0443727
MH06g0092500,0.687976
MH06g0092600,0
MH06g0092700,0
MH06g0092800,0
MH06g0092900,0
MH06g0093000,0
MH06g0093100,0
MH06g0093200,42.9583
MH06g0093300,0.811271
MH06g0093400,45.4703
MH06g0093500,1.29653
MH06g0093600,0.0235336
MH06g0093700,0
MH06g0093800,10.2736
MH06g0093900,76.1634
MH06g0094000,0.357198
MH06g0094100,0
MH06g0094200,12.9192
MH06g0094300,264.904
MH06g0094400,3.28819
MH06g0094500,0.609293
MH06g0094600,0.193248
MH06g0094700,34.6553
MH06g0094800,0.0513901
MH06g0094900,0.112885
MH06g0095000,56.7777
MH06g0095100,13.6253
MH06g0095200,0.134848
MH06g0095300,0
MH06g0095400,160.788
MH06g0095500,72.6668
MH06g0095600,2.65949
MH06g0095700,9.71128
MH06g0095800,1.23494
MH06g0095900,0
MH06g0096000,18.208
MH06g0096100,2.96331
MH06g0096200,2.00157
MH06g0096300,4.50243
MH06g0096400,10.2018
MH06g0096500,0.233421
MH06g0096600,0
MH06g0096700,0
MH06g0096800,0
MH06g0096900,0
MH06g0097000,0
MH06g0097100,11.6005
MH06g0097200,0
MH06g0097300,9.66358
MH06g0097400,1.99585
MH06g0097500,7.35576
MH06g0097600,0.26631
MH06g0097700,17.1381
MH06g0097800,0.089458
MH06g0097900,1.0663
MH06g0098000,3.10551
MH06g0098100,0
MH06g0098200,0
MH06g0098300,0.0361172
MH06g0098400,14.5259
MH06g0098500,12.821
MH06g0098600,0
MH06g0098700,0
MH06g0098800,9.60244
MH06g0098900,0
MH06g0099000,1.95446
MH06g0099100,16.7888
MH06g0099200,60.8499
MH06g0099300,22.4556
MH06g0099400,0
MH06g0099500,0.342962
MH06g0099600,0.89414
MH06g0099700,0
MH06g0099800,104.864
MH06g0099900,4.51663
MH06g0100000,1.88588
MH06g0100100,6.31036
MH06g0100200,45.5525
MH06g0100300,6.05734
MH06g0100400,3.04234
MH06g0100500,3.17834
MH06g0100600,0
MH06g0100700,0
MH06g0100800,0
MH06g0100900,6.23525
MH06g0101000,27.3719
MH06g0101100,0.388776
MH06g0101200,0
MH06g0101300,4.64858
MH06g0101400,0
MH06g0101500,1.65151
MH06g0101600,0.846505
MH06g0101700,43.7635
MH06g0101800,0.0434807
MH06g0101900,0
MH06g0102000,0
MH06g0102100,26.5838
MH06g0102200,11.5745
MH06g0102300,45.4609
MH06g0102400,5.35252
MH06g0102500,15.5344
MH06g0102600,0.158316
MH06g0102700,3.28237
MH06g0102800,0
MH06g0102900,0.398231
MH06g0103000,0
MH06g0103100,8.73287
MH06g0103200,1.76845
MH06g0103300,19.7574
MH06g0103400,30.8685
MH06g0103500,14.2495
MH06g0103600,0.41271
MH06g0103700,0.0468358
MH06g0103800,0
MH06g0103900,0
MH06g0104000,0
MH06g0104100,0
MH06g0104200,0
MH06g0104300,0
MH06g0104400,0
MH06g0104500,4.23066
MH06g0104600,0
MH06g0104700,0
MH06g0104800,0
MH06g0104900,0
MH06g0105000,0
MH06g0105100,0
MH06g0105200,7.35518
MH06g0105300,0
MH06g0105400,0
MH06g0105500,0.163188
MH06g0105600,0
MH06g0105700,3.96845
MH06g0105800,11.0944
MH06g0105900,0
MH06g0106000,0
MH06g0106100,2.27095
MH06g0106200,2.23227
MH06g0106300,7.12441
MH06g0106400,0
MH06g0106500,14.4429
MH06g0106600,0.262898
MH06g0106700,7.03657
MH06g0106800,44.8691
MH06g0106900,0
MH06g0107000,0
MH06g0107100,7.38164
MH06g0107200,12.0556
MH06g0107300,56.2872
MH06g0107400,13.6148
MH06g0107500,5.78229
MH06g0107600,30.4231
MH06g0107700,0
MH06g0107800,251.06
MH06g0107900,0
MH06g0108000,1.19352
MH06g0108100,3.37838
MH06g0108200,221.797
MH06g0108300,0
MH06g0108400,0
MH06g0108500,0
MH06g0108600,0.230111
MH06g0108700,42.9521
MH06g0108800,0.211766
MH06g0108900,3.87569
MH06g0109000,20.5916
MH06g0109100,0.0895698
MH06g0109200,0
MH06g0109300,2.21134
MH06g0109400,182.866
MH06g0109500,0.524355
MH06g0109600,26.2621
MH06g0109700,0
MH06g0109800,0
MH06g0109900,0
MH06g0110000,0
MH06g0110100,0
MH06g0110200,0
MH06g0120200,5.12987
MH06g0120300,8.58184
MH06g0120400,53.7668
MH06g0120500,0.229771
MH06g0120600,1.52317
MH06g0120700,45.2639
MH06g0120800,178.577
MH06g0120900,18.8282
MH06g0121000,0.357849
MH06g0121100,0.0356995
MH06g0121200,10.8831
MH06g0121300,0
MH06g0121400,1.30422
MH06g0121500,0.763807
MH06g0121600,0
MH06g0121700,1.92718
MH06g0121800,0
MH06g0121900,0.595126
MH06g0122000,0
MH06g0122100,0.262145
MH06g0122200,2.19676
MH06g0122300,0.90555
MH06g0122400,0
MH06g0122500,0.0710765
MH06g0122600,2.71793
MH06g0122700,0
MH06g0122800,0.0475952
MH06g0122900,0
MH06g0123000,0
MH06g0123100,0
MH06g0123200,0.180263
MH06g0123300,0.623719
MH06g0123400,14.5873
MH06g0123500,0
MH06g0123600,3.26147
MH06g0123700,1.37638
MH06g0123800,0.0691405
MH06g0123900,41.6934
MH06g0124000,4.96485
MH06g0124100,5.94341
MH06g0124200,0
MH06g0124300,41.1341
MH06g0124400,0.113073
MH06g0124500,0.335679
MH06g0124600,18.8443
MH06g0124700,0
MH06g0124800,0
MH06g0124900,0
MH06g0125000,23.0294
MH06g0125100,0
MH06g0125200,0.54452
MH06g0125300,0
MH06g0125400,0.460838
MH06g0125500,0
MH06g0125600,0
MH06g0125700,0
MH06g0125800,7.09679
MH06g0125900,1.82686
MH06g0126000,0.110399
MH06g0126100,0
MH06g0126200,0
MH06g0126300,0.056873
MH06g0126400,5.85861
MH06g0126500,1.94067
MH06g0126600,28.5594
MH06g0126700,20.827
MH06g0126800,1.94484
MH06g0126900,0.0311715
MH06g0127000,0
MH06g0127100,0
MH06g0127200,0.422552
MH06g0127300,6.2811
MH06g0127400,6.96059
MH06g0127500,22.007
MH06g0127600,2.42921
MH06g0127700,0
MH06g0127800,0
MH06g0127900,8.26792
MH06g0128000,0.389631
MH06g0128100,15.8693
MH06g0128200,0
MH06g0128300,0
MH06g0128400,0.134847
MH06g0128500,0
MH06g0128600,8.69618
MH06g0128700,0
MH06g0128800,3.77353
MH06g0128900,47.7388
MH06g0129000,10.0894
MH06g0129100,7.01068
MH06g0129200,0
MH06g0129300,5.87995
MH06g0129400,0
MH06g0129500,59.9127
MH06g0129600,3.37117
MH06g0129700,0.320935
MH06g0129800,25.7332
MH06g0129900,34.1792
MH06g0130000,19.2366
MH06g0130100,0.191814
MH06g0130200,2.68933
MH06g0130300,2.2942
MH06g0130400,17.1126
MH06g0130500,0.776325
MH06g0130600,0
MH06g0130700,0.0491795
MH06g0130800,0
MH06g0130900,0
MH06g0131000,0
MH06g0131100,7.52445
MH06g0131200,0
MH06g0131300,0
MH06g0131400,0.0064459
MH06g0131500,0
MH06g0131600,0
MH06g0131700,0
MH06g0131800,104.337
MH06g0131900,0
MH06g0132000,0.474413
MH06g0132100,0
MH06g0132200,0.0570046
MH06g0132300,0
MH06g0132400,0
MH06g0132500,0
MH06g0132600,0
MH06g0132700,0.0230388
MH06g0132800,0
MH06g0132900,0
MH06g0133000,0
MH06g0133100,0
MH06g0133200,0
MH06g0133300,0.34871
MH06g0133400,0.709483
MH06g0133500,0
MH06g0133600,0
MH06g0133700,8.72419
MH06g0133800,0.22419
MH06g0133900,15.9156
MH06g0134000,0.0774507
MH06g0134100,1.55367
MH06g0134200,0
MH06g0134300,18.7837
MH06g0134400,0
MH06g0134500,5.07708
MH06g0134600,0.0214082
MH06g0134700,0.0087304
MH06g0134800,0
MH06g0134900,19.136
MH06g0135000,48.2678
MH06g0135100,14.9825
MH06g0145100,26.3601
MH06g0145200,0
MH06g0145300,0.148309
MH06g0145400,6.41066
MH06g0145500,5.59188
MH06g0145600,0
MH06g0145700,0.0949389
MH06g0145800,25.6822
MH06g0145900,7.24183
MH06g0146000,0
MH06g0146100,2.95927
MH06g0146200,0
MH06g0146300,0
MH06g0146400,96.8012
MH06g0146500,0.939551
MH06g0146600,1.18086
MH06g0146700,0.555829
MH06g0146800,6.01176
MH06g0146900,2.11552
MH06g0147000,0
MH06g0147100,26.3258
MH06g0147200,13.2229
MH06g0147300,3.78256
MH06g0147400,2.6607
MH06g0147500,24.8363
MH06g0147600,0.345139
MH06g0147700,0
MH06g0147800,0.2044
MH06g0147900,1.0862
MH06g0148000,6.87269
MH06g0148100,6.37605
MH06g0148200,0
MH06g0148300,0
MH06g0148400,0.0741906
MH06g0148500,40.3523
MH06g0148600,10.8032
MH06g0148700,0.301056
MH06g0148800,0
MH06g0148900,0
MH06g0149000,0
MH06g0149100,0
MH06g0149200,6.36503
MH06g0149300,0
MH06g0149400,0
MH06g0149500,0
MH06g0149600,0
MH06g0149700,2.44659
MH06g0149800,0
MH06g0149900,0
MH06g0150000,0
MH06g0150100,0
MH06g0150200,0
MH06g0150300,0
MH06g0150400,16.3978
MH06g0150500,54.404
MH06g0150600,0
MH06g0150700,0
MH06g0150800,0
MH06g0150900,0
MH06g0151000,9.96886
MH06g0151100,5.68384
MH06g0151200,1.40626
MH06g0151300,0.881676
MH06g0151400,3.6054
MH06g0151500,2.10237
MH06g0151600,2.5106
MH06g0151700,0.087905
MH06g0151800,3.96507
MH06g0151900,2.25942
MH06g0152000,9.8149
MH06g0152100,8.69488
MH06g0152200,1.57535
MH06g0152300,8.52083
MH06g0152400,9.57488
MH06g0152500,0
MH06g0152600,0
MH06g0152700,0.0437965
MH06g0152800,0.974697
MH06g0152900,0.919474
MH06g0153000,42.2764
MH06g0153100,0
MH06g0153200,0
MH06g0153300,13.6007
MH06g0153400,0
MH06g0153500,0
MH06g0153600,2.86963
MH06g0153700,0.238455
MH06g0153800,13.5473
MH06g0153900,10.7556
MH06g0154000,0
MH06g0154100,0.058119
MH06g0154200,1.29424
MH06g0154300,88.2816
MH06g0154400,10.0062
MH06g0154500,0.0954589
MH06g0154600,0
MH06g0154700,0
MH06g0154800,0
MH06g0154900,1.47104
MH06g0155000,1.09835
MH06g0155100,0.159946
MH06g0155200,0
MH06g0155300,0.192702
MH06g0155400,20.9747
MH06g0155500,15.0221
MH06g0155600,2.63781
MH06g0155700,0
MH06g0155800,0
MH06g0155900,0
MH06g0156000,0.0969291
MH06g0156100,0.890338
MH06g0156200,19.9932
MH06g0156300,0.458611
MH06g0156400,1.24033
MH06g0156500,0.0499448
MH06g0156600,0
MH06g0156700,2.72752
MH06g0156800,0.370088
MH06g0156900,0.985921
MH06g0157000,0
MH06g0157100,30.821
MH06g0157200,1.7486
MH06g0157300,11.6036
MH06g0157400,0
MH06g0157500,94.4495
MH06g0157600,18.4406
MH06g0157700,16.5287
MH06g0157800,2.28751
MH06g0157900,0
MH06g0158000,0
MH06g0158100,121.299
MH06g0158200,0.0365402
MH06g0158300,0
MH06g0158400,16.1786
MH06g0158500,1.75994
MH06g0158600,8.62452
MH06g0158700,107.108
MH06g0158800,0
MH06g0158900,0
MH06g0159000,0
MH06g0159100,0
MH06g0159200,0.235637
MH06g0159300,0.573286
MH06g0159400,0.673713
MH06g0159500,0
MH06g0159600,0
MH06g0159700,5.59826
MH06g0159800,0
MH06g0159900,0
MH06g0160000,0.0893869
MH06g0160100,10.7452
MH06g0160200,76.5676
MH06g0160300,0.742405
MH06g0160400,0.849796
MH06g0160500,3.54127
MH06g0160600,0
MH06g0160700,0.878265
MH06g0160800,0.31644
MH06g0160900,0
MH06g0161000,0
MH06g0161100,0
MH06g0161200,0
MH06g0161300,0
MH06g0161400,0
MH06g0161500,0
MH06g0161600,0
MH06g0161700,0.235528
MH06g0161800,0
MH06g0161900,1.1926
MH06g0162000,0
MH06g0162100,10.3559
MH06g0162200,2.01599
MH06g0162300,0.81096
MH06g0162400,0
MH06g0162500,0
MH06g0162600,12.33
MH06g0162700,9.31062
MH06g0162800,2.03697
MH06g0162900,20.8642
MH06g0163000,0
MH06g0163100,25.4135
MH06g0163200,0.437288
MH06g0163300,22.2307
MH06g0163400,3.15029
MH06g0163500,6.51935
MH06g0163600,8.68757
MH06g0163700,2.06164
MH06g0163800,1.43863
MH06g0163900,1.3236
MH06g0164000,0
MH06g0164100,6.4214
MH06g0164200,11.8521
MH06g0164300,2.95801
MH06g0164400,18.1328
MH06g0164500,0.16974
MH06g0164600,0
MH06g0164700,2.64906
MH06g0164800,8.10296
MH06g0164900,9.21293
MH06g0165000,0
MH06g0165100,0
MH06g0165200,2.5176
MH06g0165300,0
MH06g0165400,0
MH06g0165500,0
MH06g0165600,0.0388955
MH06g0165700,0
MH06g0165800,0.0546025
MH06g0165900,0
MH06g0166000,0
MH06g0166100,0
MH06g0166200,0
MH06g0166300,0
MH06g0166400,0.226208
MH06g0166500,0
MH06g0166600,0
MH06g0166700,0
MH06g0166800,0
MH06g0166900,0
MH06g0167000,0.1637
MH06g0167100,0
MH06g0167200,0
MH06g0167300,0
MH06g0167400,0
MH06g0167500,0
MH06g0167600,0.506908
MH06g0167700,1.48929
MH06g0167800,9.84602
MH06g0167900,2.5464
MH06g0168000,0
MH06g0168100,0
MH06g0168200,0
MH06g0168300,0.0253921
MH06g0168400,19.8799
MH06g0168500,11.1266
MH06g0168600,1.74073
MH06g0168700,0
MH06g0168800,0.298742
MH06g0168900,0
MH06g0169000,0
MH06g0169100,0.271474
MH06g0169200,4.34101
MH06g0169300,20.0071
MH06g0169400,67.1816
MH06g0169500,1.79076
MH06g0169600,220.171
MH06g0169700,0
MH06g0169800,0
MH06g0169900,0
MH06g0170000,0.928174
MH06g0170100,0
MH06g0170200,0
MH06g0170300,0
MH06g0170400,2.80819
MH06g0170500,0
MH06g0170600,0
MH06g0170700,0
MH06g0170800,0
MH06g0170900,79.5857
MH06g0171000,0
MH06g0171100,58.7842
MH06g0171200,24.4804
MH06g0171300,5.53E-08
MH06g0171400,0
MH06g0171500,13.3053
MH06g0171600,0
MH06g0171700,0
MH06g0171800,0.508525
MH06g0171900,0
MH06g0172000,0
MH06g0172100,0
MH06g0172200,0
MH06g0172300,0
MH06g0172400,2.21827
MH06g0172500,1.50672
MH06g0172600,0
MH06g0172700,0
MH06g0172800,0
MH06g0172900,0
MH06g0173000,0
MH06g0173100,0
MH06g0173200,3.25016
MH06g0173300,5.69122
MH06g0173400,6.90517
MH06g0173500,2.33917
MH06g0173600,1.03077
MH06g0173700,0
MH06g0173800,21.0322
MH06g0173900,0.11005
MH06g0174000,0.59898
MH06g0174100,0.0976045
MH06g0174200,0
MH06g0174300,0
MH06g0174400,4.47823
MH06g0174500,1.33131
MH06g0174600,0
MH06g0174700,0
MH06g0174800,2.96917
MH06g0174900,0
MH06g0175000,0
MH06g0175100,33.0222
MH06g0175200,5.32192
MH06g0185200,67.3889
MH06g0185300,25.9936
MH06g0185400,0
MH06g0185500,24.761
MH06g0185600,12.0743
MH06g0185700,2.85707
MH06g0185800,17.2077
MH06g0185900,7.4705
MH06g0186000,57.4375
MH06g0186100,0
MH06g0186200,0
MH06g0186300,0
MH06g0186400,3.14217
MH06g0186500,4.44615
MH06g0186600,15.904
MH06g0186700,0
MH06g0186800,0
MH06g0186900,18.8026
MH06g0187000,5.66336
MH06g0187100,0
MH06g0187200,0
MH06g0187300,0
MH06g0187400,0
MH06g0187500,2.85872
MH06g0187600,0
MH06g0187700,0
MH06g0187800,0
MH06g0187900,0
MH06g0188000,0
MH06g0188100,0.203487
MH06g0188200,0.372225
MH06g0188300,0.499136
MH06g0188400,1.12997
MH06g0188500,0.187107
MH06g0188600,0
MH06g0188700,38.4605
MH06g0188800,16.1104
MH06g0188900,17.7082
MH06g0189000,0
MH06g0189100,0
MH06g0189200,0
MH06g0189300,0
MH06g0189400,0.343591
MH06g0189500,14.9164
MH06g0189600,0
MH06g0189700,0
MH06g0189800,0
MH06g0189900,14.6159
MH06g0190000,0
MH06g0190100,15.4843
MH06g0190200,0.914048
MH06g0190300,0
MH06g0190400,0
MH06g0190500,0.117839
MH06g0190600,0
MH06g0190700,0
MH06g0190800,0.118542
MH06g0190900,0.341699
MH06g0191000,0
MH06g0191100,0.0317074
MH06g0191200,0
MH06g0191300,0.0159444
MH06g0191400,0
MH06g0191500,0.0400164
MH06g0191600,0
MH06g0191700,0
MH06g0191800,0.725396
MH06g0191900,0.321122
MH06g0192000,0
MH06g0192100,0
MH06g0192200,0
MH06g0192300,0
MH06g0192400,0
MH06g0192500,0
MH06g0192600,0.0214082
MH06g0192700,0
MH06g0192800,0
MH06g0192900,0
MH06g0193000,0
MH06g0193100,0
MH06g0193200,0
MH06g0193300,0
MH06g0193400,0
MH06g0193500,0
MH06g0193600,0
MH06g0193700,0
MH06g0193800,0
MH06g0193900,0
MH06g0194000,41.055
MH06g0194100,0
MH06g0194200,0
MH06g0194300,0
MH06g0194400,0
MH06g0194500,0
MH06g0194600,0
MH06g0194700,0
MH06g0194800,0
MH06g0194900,0
MH06g0195000,0
MH06g0195100,0
MH06g0195200,0
MH06g0195300,0
MH06g0195400,107.817
MH06g0195500,0
MH06g0195600,0
MH06g0195700,0
MH06g0195800,0
MH06g0195900,0
MH06g0196000,106.076
MH06g0196100,0
MH06g0196200,0
MH06g0196300,4.83263
MH06g0196400,0
MH06g0196500,2.87768
MH06g0196600,844.377
MH06g0196700,12.6409
MH06g0196800,75.8015
MH06g0196900,0
MH06g0197000,0
MH06g0197100,0
MH06g0197200,0
MH06g0197300,0
MH06g0197400,0
MH06g0197500,0
MH06g0197600,0.603661
MH06g0197700,0
MH06g0197800,1.23358
MH06g0197900,0
MH06g0198000,0
MH06g0198100,0
MH06g0198200,45.5474
MH06g0198300,0
MH06g0198400,7.76806
MH06g0198500,16.3877
MH06g0198600,23.0842
MH06g0198700,0
MH06g0198800,1.17967
MH06g0198900,2.88413
MH06g0199000,0.633779
MH06g0199100,88.9421
MH06g0199200,16.7966
MH06g0199300,0
MH06g0199400,0
MH06g0199500,0
MH06g0199600,1.72588
MH06g0199700,4.78904
MH06g0199800,0
MH06g0199900,0
MH06g0200000,21.3342
MH06g0210000,4.45622
MH06g0210100,0
MH06g0210200,0
MH06g0210300,1.39519
MH06g0210400,0
MH06g0210500,0
MH06g0210600,0.209905
MH06g0210700,0.071171
MH06g0210800,0
MH06g0210900,0
MH06g0211000,0.465641
MH06g0211100,0
MH06g0211200,0
MH06g0211300,1.12555
MH06g0211400,0.58089
MH06g0211500,0.196055
MH06g0211600,0.573871
MH06g0211700,0
MH06g0211800,4.43634
MH06g0211900,21.4133
MH06g0212000,0
MH06g0212100,31.2086
MH06g0212200,13.2552
MH06g0212300,0
MH06g0212400,17.9432
MH06g0212500,0
MH06g0212600,0
MH06g0212700,32.755
MH06g0212800,0.011885
MH06g0212900,0
MH06g0213000,11.0718
MH06g0213100,0
MH06g0213200,13.169
MH06g0213300,0
MH06g0213400,0
MH06g0213500,3.09633
MH06g0213600,0
MH06g0213700,0
MH06g0213800,13.8228
MH06g0213900,0
MH06g0214000,5.63537
MH06g0214100,8.98607
MH06g0214200,0
MH06g0214300,0
MH06g0214400,0
MH06g0214500,0
MH06g0214600,57.4568
MH06g0214700,11.4432
MH06g0214800,0.034524
MH06g0214900,0.172037
MH06g0215000,1.16826
MH06g0215100,0
MH06g0215200,0.109834
MH06g0215300,0
MH06g0215400,0
MH06g0215500,0
MH06g0215600,0
MH06g0215700,0
MH06g0215800,0
MH06g0215900,0
MH06g0216000,0
MH06g0216100,0
MH06g0216200,0
MH06g0216300,0
MH06g0216400,0
MH06g0216500,0
MH06g0216600,0
MH06g0216700,0
MH06g0216800,0
MH06g0216900,0
MH06g0217000,0
MH06g0217100,0
MH06g0217200,0
MH06g0217300,0
MH06g0217400,0.26017
MH06g0217500,0
MH06g0217600,10.7096
MH06g0217700,0
MH06g0217800,0
MH06g0217900,0
MH06g0218000,0
MH06g0218100,0
MH06g0218200,0
MH06g0218300,0
MH06g0218400,0
MH06g0218500,0
MH06g0218600,0
MH06g0218700,0
MH06g0218800,0
MH06g0218900,0
MH06g0219000,0
MH06g0219100,0
MH06g0219200,0
MH06g0219300,0
MH06g0219400,0
MH06g0219500,0
MH06g0219600,0
MH06g0219700,0
MH06g0219800,0
MH06g0219900,0
MH06g0220000,0
MH06g0220100,0
MH06g0220200,15.4877
MH06g0220300,0
MH06g0220400,0
MH06g0220500,0
MH06g0220600,0
MH06g0220700,2.02684
MH06g0220800,0
MH06g0220900,0.264916
MH06g0221000,0
MH06g0221100,0.641898
MH06g0221200,0
MH06g0221300,0
MH06g0221400,0
MH06g0221500,0
MH06g0221600,0
MH06g0221700,0.214665
MH06g0221800,0.572699
MH06g0221900,0
MH06g0222000,1.29474
MH06g0222100,0.275079
MH06g0222200,0
MH06g0222300,10.3488
MH06g0222400,18.1997
MH06g0222500,0
MH06g0222600,0.165733
MH06g0222700,0
MH06g0222800,0
MH06g0222900,0
MH06g0223000,0
MH06g0223100,0
MH06g0223200,42.2222
MH06g0223300,0.0889476
MH06g0223400,0.14676
MH06g0223500,13.795
MH06g0223600,0.399124
MH06g0223700,19.2118
MH06g0223800,0.114403
MH06g0223900,0
MH06g0224000,0
MH06g0224100,0
MH06g0224200,2.45634
MH06g0224300,0
MH06g0224400,0
MH06g0224500,0
MH06g0224600,0
MH06g0224700,0
MH06g0224800,0
MH06g0224900,0
MH06g0225000,0
MH06g0225100,0
MH06g0225200,2.09506
MH06g0225300,0
MH06g0225400,0.877036
MH06g0225500,0.0129421
MH06g0225600,0
MH06g0225700,0
MH06g0225800,1.99486
MH06g0225900,1.40061
MH06g0226000,0
MH06g0226100,0
MH06g0226200,0
MH06g0226300,0
MH06g0226400,0
MH06g0226500,0
MH06g0226600,0.014239
MH06g0226700,0
MH06g0226800,0
MH06g0226900,0
MH06g0227000,0
MH06g0227100,0
MH06g0227200,3.6952
MH06g0227300,43.3449
MH06g0227400,0
MH06g0227500,0
MH06g0227600,0.82933
MH06g0227700,9.71933
MH06g0227800,5.28689
MH06g0227900,30.5222
MH06g0228000,7.25843
MH06g0228100,4.78446
MH06g0228200,0.265975
MH06g0228300,0
MH06g0228400,0
MH06g0228500,0
MH06g0228600,0
MH06g0228700,0
MH06g0228800,0
MH06g0228900,0
MH06g0229000,0
MH06g0229100,0
MH06g0229200,0
MH06g0229300,0
MH06g0229400,0
MH06g0229500,0
MH06g0229600,0
MH06g0229700,2.73245
MH06g0229800,7.64012
MH06g0229900,0.162135
MH06g0230000,63.4043
MH06g0230100,0
MH06g0230200,10.7002
MH06g0230300,0.350286
MH06g0230400,0
MH06g0230500,0
MH06g0230600,0
MH06g0230700,0
MH06g0230800,0.411002
MH06g0230900,0
MH06g0231000,0
MH06g0231100,0
MH06g0231200,0
MH06g0231300,0
MH06g0231400,0
MH06g0231500,0
MH06g0231600,5.98909
MH06g0231700,0
MH06g0231800,0
MH06g0231900,0
MH06g0232000,0
MH06g0232100,0
MH06g0232200,16.1965
MH06g0232300,0
MH06g0232400,4.3714
MH06g0232500,8.83065
MH06g0232600,0
MH06g0232700,0
MH06g0232800,0
MH06g0232900,0
MH06g0233000,2.25483
MH06g0233100,0
MH06g0233200,0
MH06g0233300,0
MH06g0233400,0
MH06g0233500,6.80116
MH06g0233600,0
MH06g0233700,0
MH06g0233800,2.01958
MH06g0233900,0
MH06g0234000,0
MH06g0234100,0
MH06g0234200,0
MH06g0234300,0
MH06g0234400,0.0429965
MH06g0234500,0
MH06g0234600,0
MH06g0234700,0
MH06g0234800,0
MH06g0234900,0.276675
MH06g0235000,7.79664
MH06g0235100,0
MH06g0235200,0
MH06g0235300,0
MH06g0235400,0
MH06g0235500,0
MH06g0235600,0
MH06g0235700,3.65326
MH06g0235800,0
MH06g0235900,0
MH06g0236000,0
MH06g0236100,0
MH06g0236200,0
MH06g0236300,0
MH06g0236400,0
MH06g0236500,0
MH06g0236600,0.0200923
MH06g0236700,0
MH06g0236800,0.689319
MH06g0236900,0.335202
MH06g0237000,3.01827
MH06g0237100,0
MH06g0237200,1.0102
MH06g0237300,0
MH06g0237400,0
MH06g0237500,1.40688
MH06g0237600,0
MH06g0237700,0.0152246
MH06g0237800,0.0184501
MH06g0237900,0
MH06g0238000,0
MH06g0238100,0
MH06g0238200,6.52845
MH06g0238300,9.32953
MH06g0238400,10.9116
MH06g0238500,9.43821
MH06g0238600,4.58708
