Gene,Expression
ZS06g0478300,0
ZS06g0478400,0
ZS06g0478500,0
ZS06g0478600,0
ZS06g0478700,17.2756
ZS06g0478800,32.3676
ZS06g0478900,0
ZS06g0479000,3.14457
ZS06g0479100,2.69526
ZS06g0479200,9.5281
ZS06g0479300,2.23252
ZS06g0479400,0.515275
ZS06g0479500,0.162278
ZS06g0479600,2.35149
ZS06g0479700,0.539226
ZS06g0479800,0
ZS06g0479900,0
ZS06g0480000,0.888558
ZS06g0480100,0
ZS06g0480200,0
ZS06g0480300,0
ZS06g0480400,0.0116882
ZS06g0480500,0
ZS06g0480600,12.8932
ZS06g0480700,24.6508
ZS06g0480800,0
ZS06g0480900,3.46498
ZS06g0481000,0.205844
ZS06g0481100,8.43077
ZS06g0481200,0
ZS06g0481300,0
ZS06g0481400,0
ZS06g0481500,4.40316
ZS06g0481600,70.0699
ZS06g0481700,4.98467
ZS06g0481800,0.0116867
ZS06g0481900,0
ZS06g0482000,0
ZS06g0482100,0
ZS06g0482200,0
ZS06g0482300,0
ZS06g0482400,0
ZS06g0482500,0
ZS06g0482600,0.892751
ZS06g0482700,1.38914
ZS06g0482800,22.5152
ZS06g0482900,110.058
ZS06g0483000,0
ZS06g0483100,0
ZS06g0483200,0.0865921
ZS06g0483300,0
ZS06g0483400,0
ZS06g0483500,0
ZS06g0483600,0.0689975
ZS06g0483700,0
ZS06g0483800,4.70816
ZS06g0483900,0
ZS06g0484000,0
ZS06g0484100,0
ZS06g0484200,0.411822
ZS06g0484300,91.5232
ZS06g0484400,0
ZS06g0484500,32.4022
ZS06g0484600,0.073555
ZS06g0484700,0
ZS06g0484800,0
ZS06g0484900,0.151843
ZS06g0485000,7.193
ZS06g0485100,12.6664
ZS06g0485200,64.5268
ZS06g0485300,9.82955
ZS06g0485400,0
ZS06g0485500,0
ZS06g0485600,2.76295
ZS06g0485700,6.0144
ZS06g0485800,0.843476
ZS06g0485900,0.102009
ZS06g0486000,3.19766
ZS06g0486100,0
ZS06g0486200,0
ZS06g0486300,64.0423
ZS06g0486400,0.242705
ZS06g0486500,0.12685
ZS06g0486600,0.0918576
ZS06g0486700,17.7825
ZS06g0486800,10.5723
ZS06g0486900,9.94506
ZS06g0487000,0.865272
ZS06g0487100,0.446887
ZS06g0487200,0.446987
ZS06g0487300,0.734483
ZS06g0487400,0.615177
ZS06g0487500,0
ZS06g0487600,0
ZS06g0487700,0
ZS06g0487800,0
ZS06g0487900,23.7613
ZS06g0488000,0
ZS06g0488100,0.490727
ZS06g0488200,0.513304
ZS06g0488300,0
ZS06g0488400,0.179591
ZS06g0488500,0.0715945
ZS06g0488600,0
ZS06g0488700,0.0261641
ZS06g0488800,0.660309
ZS06g0488900,0.134325
ZS06g0489000,0
ZS06g0489100,0.0155415
ZS06g0489200,0
ZS06g0489300,0
ZS06g0489400,0
ZS06g0489500,0
ZS06g0489600,0
ZS06g0489700,0
ZS06g0489800,0
ZS06g0489900,0
ZS06g0490000,0
ZS06g0490100,0
ZS06g0490200,0
ZS06g0490300,0
ZS06g0490400,0
ZS06g0490500,0.289877
ZS06g0490600,0.307569
ZS06g0490700,0
ZS06g0490800,0
ZS06g0490900,0
ZS06g0491000,0
ZS06g0491100,0
ZS06g0491200,0
ZS06g0491300,0
ZS06g0491400,0
ZS06g0491500,0
ZS06g0491600,6.17563
ZS06g0491700,0
ZS06g0491800,0
ZS06g0491900,0.0081135
ZS06g0492000,0
ZS06g0492100,0
ZS06g0492200,0
ZS06g0492300,0
ZS06g0492400,0.014133
ZS06g0492500,0
ZS06g0492600,0
ZS06g0502600,0
ZS06g0502700,0
ZS06g0502800,0
ZS06g0502900,0
ZS06g0503000,0
ZS06g0503100,0
ZS06g0503200,0
ZS06g0503300,0
ZS06g0503400,0
ZS06g0503500,0.35263
ZS06g0503600,0.0661568
ZS06g0503700,98.5843
ZS06g0503800,145.354
ZS06g0503900,17.3761
ZS06g0504000,0
ZS06g0504100,0
ZS06g0504200,0
ZS06g0504300,0
ZS06g0504400,0
ZS06g0504500,0
ZS06g0504600,13.2342
ZS06g0504700,0.808495
ZS06g0504800,0.203839
ZS06g0504900,0
ZS06g0505000,0
ZS06g0505100,0
ZS06g0505200,0
ZS06g0505300,0
ZS06g0505400,0
ZS06g0505500,0.47748
ZS06g0505600,9.59474
ZS06g0505700,1.13665
ZS06g0505800,0
ZS06g0505900,0
ZS06g0506000,1.85318
ZS06g0506100,4.71247
ZS06g0506200,9.7212
ZS06g0506300,0
ZS06g0506400,0
ZS06g0506500,0
ZS06g0506600,0
ZS06g0506700,0
ZS06g0506800,0
ZS06g0506900,0
ZS06g0507000,0
ZS06g0507100,0
ZS06g0507200,0
ZS06g0507300,0
ZS06g0507400,0
ZS06g0507500,0
ZS06g0507600,0
ZS06g0507700,0
ZS06g0507800,0
ZS06g0507900,0
ZS06g0508000,0
ZS06g0508100,0.0409844
ZS06g0508200,0.616629
ZS06g0508300,43.9211
ZS06g0508400,0.13707
ZS06g0508500,0
ZS06g0508600,0.0168377
ZS06g0508700,0
ZS06g0508800,4.32481
ZS06g0508900,0
ZS06g0509000,0.218904
ZS06g0509100,0
ZS06g0509200,0
ZS06g0509300,0
ZS06g0509400,0.269468
ZS06g0509500,0
ZS06g0509600,0
ZS06g0509700,0
ZS06g0509800,0
ZS06g0509900,0
ZS06g0510000,0
ZS06g0510100,0
ZS06g0510200,0
ZS06g0510300,0
ZS06g0510400,3.09183
ZS06g0510500,5.63665
ZS06g0510600,5.93275
ZS06g0510700,3.88237
ZS06g0510800,5.26538
ZS06g0510900,1.6162
ZS06g0511000,0
ZS06g0511100,0.0236643
ZS06g0511200,0.272163
ZS06g0511300,0.14394
ZS06g0511400,0
ZS06g0511500,0
ZS06g0511600,0
ZS06g0511700,0
ZS06g0511800,0.68733
ZS06g0511900,0
ZS06g0512000,0
ZS06g0512100,0.315559
ZS06g0512200,0
ZS06g0512300,1.15739
ZS06g0512400,0
ZS06g0512500,0
ZS06g0512600,0
ZS06g0512700,0
ZS06g0512800,0
ZS06g0512900,0
ZS06g0513000,0
ZS06g0513100,3.86719
ZS06g0513200,0.095814
ZS06g0513300,2.33988
ZS06g0513400,0.590593
ZS06g0513500,0
ZS06g0513600,0
ZS06g0513700,0.741523
ZS06g0513800,0.582411
ZS06g0513900,0
ZS06g0514000,0
ZS06g0514100,0
ZS06g0514200,0.112223
ZS06g0514300,0.055789
ZS06g0514400,0
ZS06g0514500,0
ZS06g0514600,0
ZS06g0514700,0.730875
ZS06g0514800,19.8819
ZS06g0514900,1.07328
ZS06g0515000,44.0685
ZS06g0515100,11.5471
ZS06g0515200,2.31546
ZS06g0515300,0.0651593
ZS06g0515400,0
ZS06g0515500,0
ZS06g0515600,0
ZS06g0515700,0
ZS06g0515800,0
ZS06g0515900,0
ZS06g0516000,0
ZS06g0516100,34.4986
ZS06g0516200,0.433823
ZS06g0516300,0
ZS06g0516400,0.0404489
ZS06g0516500,0.163788
ZS06g0516600,0
ZS06g0516700,0
ZS06g0516800,0
ZS06g0516900,0
ZS06g0517000,28.7429
ZS06g0517100,0
ZS06g0517200,0.144598
ZS06g0517300,5.4017
ZS06g0517400,2.68845
ZS06g0517500,39.4616
ZS06g0517600,0
ZS06g0517700,1.06427
ZS06g0517800,0
ZS06g0517900,0
ZS06g0518000,0
ZS06g0518100,0
ZS06g0518200,0
ZS06g0518300,4.51869
ZS06g0518400,0.876702
ZS06g0518500,0
ZS06g0518600,0
ZS06g0518700,15.6765
ZS06g0518800,2.86179
ZS06g0518900,0
ZS06g0519000,0
ZS06g0519100,0
ZS06g0519200,0
ZS06g0519300,0
ZS06g0519400,0
ZS06g0519500,0
ZS06g0519600,0
ZS06g0519700,7.91108
ZS06g0519800,29.6497
ZS06g0519900,0.581388
ZS06g0520000,0
ZS06g0520100,12.7369
ZS06g0520200,16.0648
ZS06g0520300,0.476674
ZS06g0520400,0
ZS06g0520500,0
ZS06g0520600,0
ZS06g0520700,0
ZS06g0520800,13.4261
ZS06g0520900,2.65824
ZS06g0521000,0
ZS06g0521100,0
ZS06g0521200,0
ZS06g0521300,0
ZS06g0521400,0
ZS06g0521500,75.0524
ZS06g0521600,0
ZS06g0521700,0
ZS06g0521800,0
ZS06g0521900,8.17103
ZS06g0522000,13.1793
ZS06g0522100,11.1147
ZS06g0522200,0.0290356
ZS06g0522300,1.39978
ZS06g0522400,3.78455
ZS06g0522500,26.6541
ZS06g0522600,29.6258
ZS06g0522700,37.1202
ZS06g0522800,49.3903
ZS06g0522900,0
ZS06g0523000,0
ZS06g0523100,0.749671
ZS06g0523200,0
ZS06g0523300,0
ZS06g0523400,0
ZS06g0523500,0
ZS06g0523600,0
ZS06g0523700,0
ZS06g0523800,0
ZS06g0523900,0
ZS06g0524000,0
ZS06g0524100,13.0815
ZS06g0524200,4.69603
ZS06g0524300,2.69965
ZS06g0524400,0
ZS06g0524500,1.80865
ZS06g0524600,7.25084
ZS06g0524700,91.2602
ZS06g0524800,0
ZS06g0524900,0
ZS06g0525000,0
ZS06g0525100,0.442069
ZS06g0525200,0.177121
ZS06g0525300,0
ZS06g0525400,0
ZS06g0525500,0
ZS06g0525600,1.05156
ZS06g0525700,2.34905
ZS06g0525800,10.4752
ZS06g0525900,23.7292
ZS06g0526000,0.0059855
ZS06g0526100,0
ZS06g0526200,12.3415
ZS06g0526300,0
ZS06g0526400,40.4897
ZS06g0526500,0.550893
ZS06g0526600,2.93902
ZS06g0526700,15.4176
ZS06g0526800,5.24685
ZS06g0526900,0
ZS06g0527000,12.8839
ZS06g0527100,8.80515
ZS06g0527200,7.68423
ZS06g0527300,12.1716
ZS06g0527400,0.0764362
ZS06g0527500,0
ZS06g0527600,0.0398447
ZS06g0527700,0.0437486
ZS06g0527800,0
ZS06g0527900,0
ZS06g0528000,0
ZS06g0528100,0.050247
ZS06g0528200,0
ZS06g0528300,0.565214
ZS06g0528400,3.21839
ZS06g0528500,20.1527
ZS06g0528600,21.9444
ZS06g0528700,0
ZS06g0528800,0
ZS06g0528900,0
ZS06g0529000,0
ZS06g0529100,0
ZS06g0529200,0
ZS06g0529300,0
ZS06g0529400,51.0645
ZS06g0529500,45.2321
ZS06g0529600,9.14999
ZS06g0529700,11.9319
ZS06g0529800,0.160637
ZS06g0529900,10.4187
ZS06g0530000,0
ZS06g0530100,10.7613
ZS06g0530200,0.171982
ZS06g0530300,0
ZS06g0530400,0.224428
ZS06g0530500,1.48591
ZS06g0530600,14.5308
ZS06g0530700,2.76851
ZS06g0530800,45.7546
ZS06g0530900,59.076
ZS06g0531000,78.9505
ZS06g0531100,11.5748
ZS06g0531200,0
ZS06g0531300,0
ZS06g0531400,0
ZS06g0531500,0.069478
ZS06g0531600,0
ZS06g0531700,0.014516
ZS06g0531800,11.3839
ZS06g0531900,19.3982
ZS06g0532000,28.7178
ZS06g0532100,61.1631
ZS06g0532200,7.68562
ZS06g0532300,13.1962
ZS06g0532400,2.94603
ZS06g0532500,0
ZS06g0532600,6.65179
ZS06g0532700,1.47249
ZS06g0532800,0.0657257
ZS06g0532900,2.16697
ZS06g0533000,0
ZS06g0533100,0
ZS06g0533200,6.314
ZS06g0533300,0.0624515
ZS06g0533400,0.10361
ZS06g0533500,5.34143
ZS06g0533600,8.68772
ZS06g0533700,1.26127
ZS06g0533800,0.084091
ZS06g0533900,0
ZS06g0534000,0
ZS06g0534100,0
ZS06g0534200,0.0532219
ZS06g0534300,0
ZS06g0534400,0
ZS06g0534500,419.359
ZS06g0534600,0.393121
ZS06g0534700,0
ZS06g0534800,9.36551
ZS06g0534900,1.14108
ZS06g0535000,0
ZS06g0535100,0
ZS06g0535200,0
ZS06g0535300,0
ZS06g0535400,0
ZS06g0535500,0
ZS06g0535600,171.51
ZS06g0535700,9.46274
ZS06g0535800,0.417605
ZS06g0535900,1.24225
ZS06g0536000,0.119523
ZS06g0536100,14.2894
ZS06g0536200,0.137187
ZS06g0536300,0.551702
ZS06g0536400,1.47526
ZS06g0536500,2.09687
ZS06g0536600,12.5701
ZS06g0536700,0
ZS06g0536800,0
ZS06g0536900,0
ZS06g0537000,0
ZS06g0537100,0
ZS06g0537200,0
ZS06g0537300,0
ZS06g0537400,0
ZS06g0537500,0
ZS06g0537600,0
ZS06g0537700,0
ZS06g0537800,0
ZS06g0537900,0
ZS06g0538000,0
ZS06g0538100,0
ZS06g0538200,0
ZS06g0538300,11.0639
ZS06g0538400,0
ZS06g0538500,0.58605
ZS06g0538600,10.1774
ZS06g0538700,8.9843
ZS06g0538800,1.68672
ZS06g0538900,26.7347
ZS06g0539000,26.8772
ZS06g0539100,6.13968
ZS06g0539200,2.12004
ZS06g0539300,0
ZS06g0539400,0
ZS06g0539500,0
ZS06g0539600,0.150642
ZS06g0539700,0.00917465
ZS06g0539800,0.133277
ZS06g0539900,0
ZS06g0540000,0
ZS06g0540100,0
ZS06g0540200,11.7104
ZS06g0540300,0.25662
ZS06g0540400,1.62603
ZS06g0540500,0.155163
ZS06g0540600,0
ZS06g0540700,0
ZS06g0540800,0.108655
ZS06g0540900,0.0291084
ZS06g0541000,1.07595
ZS06g0541100,0
ZS06g0541200,3.90265
ZS06g0541300,2.17481
ZS06g0541400,27.2571
ZS06g0541500,0.172359
ZS06g0541600,9.52213
ZS06g0541700,0
ZS06g0541800,7.46545
ZS06g0541900,5.60375
ZS06g0542000,21.9061
ZS06g0542100,3.4745
ZS06g0542200,0
ZS06g0542300,14.561
ZS06g0542400,0
ZS06g0542500,0.422511
ZS06g0542600,0.791612
ZS06g0542700,0
ZS06g0542800,0
ZS06g0542900,0
ZS06g0543000,0
ZS06g0543100,6.35688
ZS06g0543200,45.8173
ZS06g0543300,0
ZS06g0543400,0
ZS06g0543500,0
ZS06g0543600,0
ZS06g0543700,0
ZS06g0543800,0
ZS06g0543900,0
ZS06g0544000,0.661105
ZS06g0544100,193.447
ZS06g0544200,8.96118
ZS06g0544300,0.883131
ZS06g0544400,0
ZS06g0544500,0
ZS06g0544600,1.4609
ZS06g0544700,1.07962
ZS06g0544800,16.8606
ZS06g0544900,0
ZS06g0545000,0
ZS06g0545100,0
ZS06g0545200,0
ZS06g0545300,0
ZS06g0545400,0
ZS06g0545500,0
ZS06g0545600,0
ZS06g0545700,0.280204
ZS06g0545800,0
ZS06g0545900,5.54273
ZS06g0546000,0.315836
ZS06g0546100,0.593935
ZS06g0546200,0.66831
ZS06g0546300,0
ZS06g0546400,0.421733
ZS06g0546500,0.0901143
ZS06g0546600,0
ZS06g0546700,0
ZS06g0546800,0
ZS06g0546900,0
ZS06g0547000,0
ZS06g0547100,0
ZS06g0547200,0
ZS06g0547300,0
ZS06g0547400,0
ZS06g0547500,0
ZS06g0557500,0
ZS06g0557600,6.74497
ZS06g0557700,15.7103
ZS06g0557800,21.3806
ZS06g0557900,0
ZS06g0558000,0
ZS06g0558100,0
ZS06g0558200,0
ZS06g0558300,0
ZS06g0558400,0
ZS06g0558500,0
ZS06g0558600,0
ZS06g0558700,0
ZS06g0558800,0
ZS06g0558900,0
ZS06g0559000,0
ZS06g0559100,0
ZS06g0559200,0
ZS06g0559300,0
ZS06g0559400,0
ZS06g0559500,0.373072
ZS06g0559600,0.396767
ZS06g0559700,8.87068
ZS06g0559800,6.75125
ZS06g0559900,0.278894
ZS06g0560000,0
ZS06g0560100,0
ZS06g0560200,0
ZS06g0560300,0
ZS06g0560400,0
ZS06g0560500,4.0496
ZS06g0560600,89.2527
ZS06g0560700,4.03845
ZS06g0560800,1.25605
ZS06g0560900,0.324104
ZS06g0561000,0
ZS06g0561100,0
ZS06g0561200,26.3007
ZS06g0561300,30.2782
ZS06g0561400,9.64419
ZS06g0561500,0
ZS06g0561600,0
ZS06g0561700,0
ZS06g0561800,0
ZS06g0561900,8.30457
ZS06g0562000,0
ZS06g0562100,0
ZS06g0562200,0
ZS06g0562300,0
ZS06g0562400,0
ZS06g0562500,0
ZS06g0562600,0
ZS06g0562700,0
ZS06g0562800,0.0626585
ZS06g0562900,2.26816
ZS06g0563000,2.87016
ZS06g0563100,10.4461
ZS06g0563200,0.155804
ZS06g0563300,0
ZS06g0563400,0.691379
ZS06g0563500,10.9444
ZS06g0563600,0
ZS06g0563700,0
ZS06g0563800,9.74018
ZS06g0563900,27.7295
ZS06g0564000,98.1258
ZS06g0564100,0
ZS06g0564200,0
ZS06g0564300,0
ZS06g0564400,0
ZS06g0564500,0
ZS06g0564600,2.65244
ZS06g0564700,14.1216
ZS06g0564800,1.97785
ZS06g0564900,6.79127
ZS06g0565000,15.4846
ZS06g0565100,47.675
ZS06g0565200,2.63467
ZS06g0565300,0
ZS06g0565400,0.974831
ZS06g0565500,0
ZS06g0565600,0
ZS06g0565700,14.986
ZS06g0565800,2.50449
ZS06g0565900,0
ZS06g0566000,0
ZS06g0566100,0.81279
ZS06g0566200,0
ZS06g0566300,0.194205
ZS06g0566400,3.23013
ZS06g0566500,0
ZS06g0566600,0
ZS06g0566700,0
ZS06g0566800,0.0459461
ZS06g0566900,0
ZS06g0567000,27.5419
ZS06g0567100,13.9478
ZS06g0567200,54.1685
ZS06g0567300,0
ZS06g0567400,0
ZS06g0567500,92.8945
ZS06g0567600,0
ZS06g0567700,14.2679
ZS06g0567800,10.5572
ZS06g0567900,60.6599
ZS06g0568000,20.7218
ZS06g0568100,34.9068
ZS06g0568200,2.01204
ZS06g0568300,118.555
ZS06g0568400,195.406
ZS06g0568500,2.25772
ZS06g0568600,15.4461
ZS06g0568700,10.6221
ZS06g0568800,7.20333
ZS06g0568900,36.1921
ZS06g0569000,0
ZS06g0569100,0
ZS06g0569200,22.8374
ZS06g0569300,1.81043
ZS06g0569400,0.0768725
ZS06g0569500,12.9226
ZS06g0569600,37.2362
ZS06g0569700,16.8173
ZS06g0569800,0.32236
ZS06g0569900,20.7907
ZS06g0570000,150.449
ZS06g0570100,154.976
ZS06g0570200,11.1636
ZS06g0570300,0
ZS06g0570400,0
ZS06g0570500,154.929
ZS06g0570600,0
ZS06g0570700,34.4901
ZS06g0570800,18.904
ZS06g0570900,0
ZS06g0571000,1.2001
ZS06g0571100,0
ZS06g0571200,2.01907
ZS06g0571300,3.57981
ZS06g0571400,0.796665
ZS06g0571500,2.42009
ZS06g0571600,0
ZS06g0571700,0
ZS06g0571800,0
ZS06g0571900,0.0102501
ZS06g0572000,0.0123441
ZS06g0572100,6.29087
ZS06g0572200,0
ZS06g0572300,10.6539
ZS06g0572400,0
ZS06g0572500,0
ZS06g0572600,0
ZS06g0572700,0
ZS06g0572800,17.3058
ZS06g0572900,1.48814
ZS06g0573000,4.21598
ZS06g0573100,5.16849
ZS06g0573200,0
ZS06g0573300,0
ZS06g0573400,19.2186
ZS06g0573500,0
ZS06g0573600,0.0233803
ZS06g0573700,0
ZS06g0573800,8.12294
ZS06g0573900,0
ZS06g0574000,8.58088
ZS06g0574100,14.2386
ZS06g0574200,12.7051
ZS06g0574300,0.499626
ZS06g0574400,1.95886
ZS06g0574500,33.2169
ZS06g0574600,0
ZS06g0574700,0.148473
ZS06g0574800,20.1239
ZS06g0574900,0.0158972
ZS06g0575000,1.44791
ZS06g0575100,0.37069
ZS06g0575200,0
ZS06g0575300,9.39927
ZS06g0575400,0.762112
ZS06g0575500,0.0815782
ZS06g0575600,0
ZS06g0575700,0
ZS06g0575800,0
ZS06g0575900,0
ZS06g0576000,0
ZS06g0576100,1.07331
ZS06g0576200,8.64176
ZS06g0576300,2.35704
ZS06g0576400,0
ZS06g0576500,0
ZS06g0576600,0
ZS06g0576700,9.80869
ZS06g0576800,18.6276
ZS06g0576900,9.48603
ZS06g0577000,0.276277
ZS06g0577100,8.43142
ZS06g0577200,0
ZS06g0577300,0
ZS06g0577400,66.918
ZS06g0577500,0
ZS06g0577600,8.10834
ZS06g0577700,0
ZS06g0577800,20.7166
ZS06g0577900,0
ZS06g0578000,0
ZS06g0578100,2.00743
ZS06g0578200,0
ZS06g0578300,9.84337
ZS06g0578400,7.24425
ZS06g0578500,27.8936
ZS06g0578600,0
ZS06g0578700,54.3902
ZS06g0578800,0
ZS06g0578900,0
ZS06g0579000,0.0053069
ZS06g0579100,0
ZS06g0579200,0
ZS06g0579300,0
ZS06g0579400,0
ZS06g0579500,0
ZS06g0579600,0
ZS06g0579700,0
ZS06g0579800,0
ZS06g0579900,0
ZS06g0580000,0
ZS06g0580100,0
ZS06g0580200,0.0174285
ZS06g0580300,0
ZS06g0580400,0
ZS06g0580500,0
ZS06g0580600,0
ZS06g0580700,0
ZS06g0580800,1.41186
ZS06g0580900,0
ZS06g0581000,0
ZS06g0581100,0
ZS06g0581200,0
ZS06g0581300,0
ZS06g0581400,38.6727
ZS06g0581500,0.145998
ZS06g0581600,0
ZS06g0581700,0
ZS06g0581800,0
ZS06g0581900,0
ZS06g0582000,1.76558
ZS06g0582100,1.66915
ZS06g0582200,25.2847
ZS06g0582300,21.2499
ZS06g0582400,0.0324383
ZS06g0582500,36.0477
ZS06g0582600,0
ZS06g0582700,1.08718
ZS06g0582800,0
ZS06g0582900,0
ZS06g0583000,0.0158544
ZS06g0583100,1.24171
ZS06g0583200,0
ZS06g0583300,0
ZS06g0583400,0
ZS06g0583500,0
ZS06g0583600,0
ZS06g0583700,0
ZS06g0583800,21.4663
ZS06g0583900,14.9375
ZS06g0584000,0
ZS06g0584100,0
ZS06g0584200,0.058804
ZS06g0584300,1.6494
ZS06g0584400,6.65799
ZS06g0584500,12.4664
ZS06g0584600,9.51673
ZS06g0584700,0.672359
ZS06g0584800,16.3518
ZS06g0584900,3.38241
ZS06g0585000,10.2942
ZS06g0585100,74.2693
ZS06g0595100,0
ZS06g0595200,0
ZS06g0595300,0
ZS06g0595400,0
ZS06g0595500,39.4408
ZS06g0595600,30.0876
ZS06g0595700,1.27209
ZS06g0595800,0.43187
ZS06g0595900,0
ZS06g0596000,0
ZS06g0596100,0
ZS06g0596200,0.27466
ZS06g0596300,67.6043
ZS06g0596400,0
ZS06g0596500,10.8412
ZS06g0596600,25.0012
ZS06g0596700,0.456288
ZS06g0596800,0
ZS06g0596900,0
ZS06g0597000,0
ZS06g0597100,0
ZS06g0597200,20.2585
ZS06g0597300,1.74492
ZS06g0597400,0.532625
ZS06g0597500,0
ZS06g0597600,0.862155
ZS06g0597700,0
ZS06g0597800,0.293505
ZS06g0597900,0.471155
ZS06g0598000,0.692778
ZS06g0598100,7.38364
ZS06g0598200,2.36623
ZS06g0598300,54.8161
ZS06g0598400,5.696
ZS06g0598500,1.2918
ZS06g0598600,1.49923
ZS06g0598700,1.06523
ZS06g0598800,0
ZS06g0598900,3.63085
ZS06g0599000,0
ZS06g0599100,0
ZS06g0599200,0
ZS06g0599300,0
ZS06g0599400,0
ZS06g0599500,0
ZS06g0599600,0
ZS06g0599700,0
ZS06g0599800,0
ZS06g0599900,0.452022
ZS06g0600000,0
ZS06g0600100,7.04001
ZS06g0600200,0
ZS06g0600300,402.483
ZS06g0600400,0.331328
ZS06g0600500,20.7684
ZS06g0600600,14.6328
ZS06g0600700,9.73671
ZS06g0600800,8.91226
ZS06g0600900,1.87779
ZS06g0601000,0
ZS06g0601100,4.82821
ZS06g0601200,1.7483
ZS06g0601300,17.1928
ZS06g0601400,0
ZS06g0601500,0
ZS06g0611500,7.38886
ZS06g0611600,1.02558
ZS06g0611700,0
ZS06g0611800,0
ZS06g0611900,0.0085003
ZS06g0612000,0
ZS06g0612100,0
ZS06g0612200,11.3563
ZS06g0612300,0
ZS06g0612400,0.739112
ZS06g0612500,5.38863
ZS06g0612600,8.34652
ZS06g0612700,14.8343
ZS06g0612800,1.94412
ZS06g0612900,2.63126
ZS06g0613000,6.13887
ZS06g0613100,0
ZS06g0613200,0
ZS06g0613300,13.3224
ZS06g0613400,16.572
ZS06g0613500,15.8055
ZS06g0613600,4.58226
ZS06g0613700,0
ZS06g0613800,8.94334
ZS06g0613900,16.4779
ZS06g0614000,0.0205211
ZS06g0614100,10.0554
ZS06g0614200,0
ZS06g0614300,0.480992
ZS06g0614400,0
ZS06g0614500,0.00780815
ZS06g0614600,0
ZS06g0614700,0
ZS06g0614800,81.8891
ZS06g0614900,0
ZS06g0615000,1.49795
ZS06g0615100,16.6402
ZS06g0615200,0
ZS06g0615300,0
ZS06g0615400,0
ZS06g0615500,0
ZS06g0615600,0.633788
ZS06g0615700,0
ZS06g0615800,1.26899
ZS06g0615900,0.61976
ZS06g0616000,0
ZS06g0616100,8.12229
ZS06g0616200,0.769165
ZS06g0616300,7.844
ZS06g0616400,14.061
ZS06g0616500,0
ZS06g0616600,0
ZS06g0616700,0
ZS06g0616800,0
ZS06g0616900,0
ZS06g0617000,5.76441
ZS06g0617100,16.2335
ZS06g0617200,0.618826
ZS06g0617300,0.256074
ZS06g0617400,2.42077
ZS06g0617500,14.6351
ZS06g0617600,421.344
ZS06g0617700,0.291541
ZS06g0617800,55.1002
ZS06g0617900,26.7293
ZS06g0618000,0
ZS06g0618100,0
ZS06g0618200,0
ZS06g0618300,0
ZS06g0618400,0
ZS06g0618500,4.63989
ZS06g0618600,16.9301
ZS06g0618700,2.24198
ZS06g0618800,1.05001
ZS06g0618900,4.18663
ZS06g0619000,105.296
ZS06g0619100,4.6569
ZS06g0619200,22.9932
ZS06g0619300,0
ZS06g0619400,0.30353
ZS06g0619500,4.91126
ZS06g0619600,0.293487
ZS06g0619700,2.69353
ZS06g0619800,3.45359
ZS06g0619900,20.0784
ZS06g0620000,0
ZS06g0620100,0
ZS06g0620200,0.109457
ZS06g0620300,0
ZS06g0620400,0
ZS06g0620500,0
ZS06g0620600,0.0238632
ZS06g0620700,0
ZS06g0620800,0.0241186
ZS06g0620900,0
ZS06g0621000,14.9198
ZS06g0621100,17.4509
ZS06g0621200,8.74946
ZS06g0621300,19.7977
ZS06g0621400,2.84441
ZS06g0621500,67.0576
ZS06g0621600,0
ZS06g0621700,0
ZS06g0621800,0
ZS06g0621900,0
ZS06g0622000,1638.78
ZS06g0622100,0
ZS06g0622200,0.819244
ZS06g0622300,0
ZS06g0622400,0.0720443
ZS06g0622500,8.49858
ZS06g0622600,5.01628
ZS06g0622700,14.2337
ZS06g0622800,13.1776
ZS06g0622900,37.2982
ZS06g0623000,17.7294
ZS06g0623100,63.5553
ZS06g0623200,100.254
ZS06g0623300,0.535515
ZS06g0623400,0
ZS06g0623500,0.670969
ZS06g0623600,3.90498
ZS06g0623700,0
ZS06g0623800,0
ZS06g0623900,0
ZS06g0624000,7.208
ZS06g0624100,0
ZS06g0624200,1.00626
ZS06g0624300,3.83148
ZS06g0624400,0
ZS06g0624500,0
ZS06g0624600,18.1041
ZS06g0624700,1.90676
ZS06g0624800,9.23849
ZS06g0624900,5.65167
ZS06g0625000,0
ZS06g0625100,0
ZS06g0625200,12.4364
ZS06g0625300,0
ZS06g0625400,14.5651
ZS06g0625500,0
ZS06g0625600,50.8317
ZS06g0625700,0
ZS06g0625800,2.71427
ZS06g0625900,0
ZS06g0626000,0
ZS06g0626100,0
ZS06g0626200,0.797501
ZS06g0626300,0.124268
ZS06g0626400,0
ZS06g0626500,0
ZS06g0626600,0
ZS06g0626700,0
ZS06g0626800,0
ZS06g0626900,2.09814
ZS06g0627000,6.25096
ZS06g0627100,0
ZS06g0627200,11.3539
ZS06g0627300,0.406158
ZS06g0627400,6.55305
ZS06g0627500,15.6973
ZS06g0627600,4.19808
ZS06g0627700,1.23137
ZS06g0627800,3.73387
ZS06g0627900,12.1402
ZS06g0628000,1.01304
ZS06g0628100,11.6612
ZS06g0628200,0
ZS06g0628300,0
ZS06g0628400,42.5406
ZS06g0628500,0
ZS06g0628600,6.81852
ZS06g0628700,0.0941312
ZS06g0628800,2.70676
ZS06g0628900,16.9563
ZS06g0629000,0
ZS06g0629100,38.4245
ZS06g0629200,102.634
