tracking_id,ID,ear_2,ear_1,ear_0,average-ear,ear-category,tassel_2,tassel_1,tassel_0,average-tassel,tassel-category
Zm00001d042064,34526,17.9924,19.6356,20.6181,19.41536667,highly-expressed,14.4339,13.0608,12.1383,13.211,expressed
Zm00001d042065,34527,0.119802,0.219916,0.232706,0.190808,expressed,0.14325,0.03507,0.149141,0.109153667,expressed
Zm00001d042066,34528,73.7204,79.7384,81.5899,78.34956667,highly-expressed,80.3612,78.6049,74.4986,77.82156667,highly-expressed
Zm00001d042067,34529,8.7288,9.49966,9.11485,9.114436667,expressed,8.44361,8.88407,8.22837,8.518683333,expressed
Zm00001d042069,34530,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042071,34531,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042072,34532,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042074,34533,14.744,13.9871,14.6891,14.4734,expressed,15.0351,14.4279,15.222,14.895,expressed
Zm00001d042075,34534,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042076,34535,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042077,34536,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042078,34537,4.4817,3.76433,3.92267,4.056233333,expressed,3.24602,3.15717,3.16105,3.18808,expressed
Zm00001d042080,34538,6.21164,6.20559,5.98739,6.134873333,expressed,4.7217,4.91131,4.79354,4.80885,expressed
Zm00001d042082,34539,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042084,34540,38.7687,38.4698,41.006,39.41483333,highly-expressed,32.168,34.4909,32.6292,33.09603333,highly-expressed
Zm00001d042087,34541,4.78316,4.45983,1.98461,3.742533333,expressed,1.63807,2.24101,2.33757,2.072216667,expressed
Zm00001d042088,34542,13.2796,14.2278,13.8167,13.7747,expressed,13.5764,12.5646,13.1389,13.0933,expressed
Zm00001d042089,34543,0.151534,0.192303,0.211277,0.185038,expressed,0.14491,0.113862,0.0665538,0.108441933,expressed
Zm00001d042090,34544,7.40837,5.61607,6.4622,6.495546667,expressed,8.07296,6.02554,7.63705,7.245183333,expressed
Zm00001d042091,34545,34.7728,34.5605,36.4744,35.26923333,highly-expressed,31.4067,34.281,33.5619,33.0832,highly-expressed
Zm00001d042092,34546,5.30825,5.34685,4.55174,5.068946667,expressed,5.65806,4.89924,5.63924,5.398846667,expressed
Zm00001d042093,34547,13.6328,13.5852,13.4839,13.5673,expressed,15.3068,13.2325,13.752,14.0971,expressed
Zm00001d042094,34548,1.03369,1.63037,0.468834,1.044298,expressed,1.29806,1.04146,1.42584,1.25512,expressed
Zm00001d042095,34549,0.28102,0.327571,0,0.202863667,expressed,0,0,0,0,unexpressed
Zm00001d042096,34550,2.41768,3.28804,4.83788,3.514533333,expressed,3.17736,3.58245,3.04367,3.267826667,expressed
Zm00001d042097,34551,2.27149,2.27434,2.31208,2.28597,expressed,1.8802,1.83464,2.28269,1.999176667,expressed
Zm00001d042098,34552,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042099,34553,0.87891,0.791971,0.227026,0.632635667,expressed,0.756605,1.00633,0.643071,0.802002,expressed
Zm00001d042100,34554,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042101,34555,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042102,34556,176.56,185.795,186.31,182.8883333,highly-expressed,188.064,174.862,178.378,180.4346667,highly-expressed
Zm00001d042103,34557,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042104,34558,0.419457,0.743451,0.427377,0.530095,expressed,0.236062,0.478787,0.200183,0.305010667,expressed
Zm00001d042105,34559,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042106,34560,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042107,34561,121.642,136.283,133.579,130.5013333,highly-expressed,154.071,179.05,162.768,165.2963333,highly-expressed
Zm00001d042108,34562,85.6838,91.728,110.639,96.01693333,highly-expressed,56.663,73.3657,56.423,62.15056667,highly-expressed
Zm00001d042110,34563,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042111,34564,19.9933,20.3018,20.3029,20.19933333,highly-expressed,18.3715,19.815,20.2989,19.49513333,highly-expressed
Zm00001d042113,34565,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042114,34566,2.97102,6.16241,3.63237,4.255266667,expressed,26.5529,25.7174,26.2684,26.17956667,highly-expressed
Zm00001d042115,34567,0,0,0,0,unexpressed,26.1127,0,0,8.704233333,expressed
Zm00001d042116,34568,2.69233,2.53097,2.26967,2.497656667,expressed,3.26233,4.2479,3.78854,3.766256667,expressed
Zm00001d042117,34569,129.056,157.527,134.701,140.428,highly-expressed,176.169,160.186,149.73,162.0283333,highly-expressed
Zm00001d042118,34570,3.79778,3.05012,3.79614,3.548013333,expressed,2.62112,1.89737,2.02152,2.180003333,expressed
Zm00001d042119,34571,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042120,34572,0,0,0.0296048,0.009868267,unexpressed,0,0,0,0,unexpressed
Zm00001d042121,34573,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042122,34574,0,0,0,0,unexpressed,0,0.19536,0,0.06512,unexpressed
Zm00001d042123,34575,1.49833,0.842934,0.877125,1.072796333,expressed,0.700979,0.807092,0.748093,0.752054667,expressed
Zm00001d042125,34576,1.13488,0.903491,1.34501,1.127793667,expressed,0.684323,0.5186,0.575632,0.592851667,expressed
Zm00001d042126,34577,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042127,34578,19.432,13.8889,20.0596,17.7935,highly-expressed,25.4143,19.8324,19.4608,21.56916667,highly-expressed
Zm00001d042128,34579,19.1399,19.0176,19.5085,19.222,highly-expressed,14.7085,14.6556,14.8476,14.73723333,expressed
Zm00001d042130,34580,8.13131,8.60428,7.67572,8.137103333,expressed,8.96546,9.63194,9.35064,9.316013333,expressed
Zm00001d042131,34581,22.1367,20.1519,22.5182,21.60226667,highly-expressed,22.8229,22.6688,22.6496,22.71376667,highly-expressed
Zm00001d042132,34582,10.2028,14.0439,10.3663,11.53766667,expressed,10.2523,9.93773,10.3965,10.19551,expressed
Zm00001d042133,34583,58.4677,54.7421,54.1625,55.79076667,highly-expressed,57.6223,55.1348,59.2571,57.33806667,highly-expressed
Zm00001d042134,34584,0.119692,0,0,0.039897333,unexpressed,0,0,0,0,unexpressed
Zm00001d042135,34585,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042136,34586,9.98119,9.233,9.66162,9.62527,expressed,9.71494,9.27809,9.71451,9.56918,expressed
Zm00001d042137,34587,15.4209,16.2,16.2281,15.94966667,highly-expressed,15.4517,14.0573,15.0923,14.8671,expressed
Zm00001d042138,34588,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042139,34589,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042140,34590,0.225191,0,0,0.075063667,unexpressed,0,0.253981,0,0.084660333,unexpressed
Zm00001d042141,34591,0,0,0,0,unexpressed,0,0,0.295768,0.098589333,unexpressed
Zm00001d042142,34592,29.0504,37.0602,32.1586,32.7564,highly-expressed,47.2786,48.0604,44.7346,46.6912,highly-expressed
Zm00001d042143,34593,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042144,34594,8.47868,3.91854,8.86676,7.087993333,expressed,6.63436,7.03305,6.80378,6.82373,expressed
Zm00001d042146,34595,35.6043,36.0786,32.2592,34.64736667,highly-expressed,31.4117,32.8913,31.4964,31.93313333,highly-expressed
Zm00001d042147,34596,0.126444,0.15168,0.135891,0.138005,expressed,0.584377,0.438642,0.426603,0.483207333,expressed
Zm00001d042148,34597,0.109656,0.19824,0.146774,0.151556667,expressed,0.1274,0.158512,0.241087,0.175666333,expressed
Zm00001d042150,34598,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042151,34599,10.2574,3.82752,13.0522,9.045706667,expressed,13.5331,9.29027,9.32459,10.71598667,expressed
Zm00001d042152,34600,16.9782,17.4819,18.6907,17.71693333,highly-expressed,16.075,15.9137,15.1718,15.72016667,highly-expressed
Zm00001d042153,34601,0,0,0.0430846,0.014361533,unexpressed,0,0,0,0,unexpressed
Zm00001d042154,34602,0.320977,0.291207,0.60891,0.407031333,expressed,0.453776,0.337517,0.286752,0.359348333,expressed
Zm00001d042156,34603,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042157,34604,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042158,34605,13.4605,12.1616,15.5762,13.73276667,expressed,11.6664,18.9282,13.0963,14.56363333,expressed
Zm00001d042160,34606,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042163,34607,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042164,34608,0,0,0,0,unexpressed,0.116481,0,0.0494575,0.055312833,unexpressed
Zm00001d042165,34609,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042166,34610,8.96269,9.82982,10.9712,9.921236667,expressed,9.41984,10.2144,11.1631,10.26578,expressed
Zm00001d042168,34611,43.4774,41.3025,39.8421,41.54066667,highly-expressed,43.5809,44.4443,48.4305,45.48523333,highly-expressed
Zm00001d042169,34612,7.27059,3.73865,8.79632,6.601853333,expressed,11.8883,10.7373,8.39907,10.34155667,expressed
Zm00001d042171,34613,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042172,34614,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042173,34615,1.75174,0,1.72822,1.159986667,expressed,0,0,0,0,unexpressed
Zm00001d042174,34616,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042175,34617,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042177,34618,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042178,34619,0.320367,0,0.317221,0.212529333,expressed,0.357725,0.358836,0,0.238853667,expressed
Zm00001d042179,34620,0,0.418042,0,0.139347333,expressed,0.770507,0,0.990387,0.586964667,expressed
Zm00001d042180,34621,15.3575,14.337,13.3067,14.33373333,expressed,11.2327,12.8416,11.2752,11.78316667,expressed
Zm00001d042182,34622,0.641471,1.01387,0.572693,0.742678,expressed,0.696553,0.418471,0.503033,0.539352333,expressed
Zm00001d042183,34623,5.80815,5.37405,5.17689,5.45303,expressed,5.42678,4.92132,4.5783,4.975466667,expressed
Zm00001d042184,34624,133.818,120.065,134.531,129.4713333,highly-expressed,135.313,130.181,134.731,133.4083333,highly-expressed
Zm00001d042185,34625,46.4301,41.9138,44.1017,44.14853333,highly-expressed,39.7427,35.6865,35.299,36.9094,highly-expressed
Zm00001d042187,34626,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042188,34627,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042189,34628,23.7935,27.2171,23.015,24.6752,highly-expressed,23.136,28.1161,21.1616,24.1379,highly-expressed
Zm00001d042190,34629,2.94E-282,2.23E-78,4.75E-152,7.44E-79,unexpressed,0,0.123073,0,0.041024333,unexpressed
Zm00001d042191,34630,11.9492,11.0963,11.8305,11.62533333,expressed,15.5094,14.1276,17.2138,15.61693333,highly-expressed
Zm00001d042192,34631,0.388067,0,0.38487,0.257645667,expressed,0.639319,0.433671,0.36342,0.478803333,expressed
Zm00001d042193,34632,39.2325,39.1108,38.4799,38.94106667,highly-expressed,40.1122,37.5822,39.6924,39.12893333,highly-expressed
Zm00001d042194,34633,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042196,34634,0,0.567385,0,0.189128333,expressed,2.23907,0.540565,0.463934,1.081189667,expressed
Zm00001d042197,34635,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042199,34636,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042200,34637,0,0,0,0,unexpressed,0.309262,0,0,0.103087333,expressed
Zm00001d042202,34638,0.344296,0,0.11516,0.153152,expressed,0.515992,0.260714,0.219718,0.332141333,expressed
Zm00001d042204,34639,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042205,34640,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042207,34641,0,0,0,0,unexpressed,0.118353,0,0,0.039451,unexpressed
Zm00001d042209,34642,0,0,0,0,unexpressed,0.265175,0.533559,0.675248,0.491327333,expressed
Zm00001d042210,34643,1.58969,2.15964,0.229303,1.326211,expressed,1.01511,1.28265,1.07826,1.12534,expressed
Zm00001d042211,34644,3.98141,4.57948,4.78085,4.447246667,expressed,9.42701,13.6207,9.20224,10.74998333,expressed
Zm00001d042212,34645,15.5478,15.2669,15.8896,15.5681,highly-expressed,13.8365,14.1335,13.5935,13.8545,expressed
Zm00001d042213,34646,8.71535,8.10674,8.47565,8.43258,expressed,6.92069,8.21105,7.86676,7.666166667,expressed
Zm00001d042214,34647,27.843,23.7988,26.8902,26.17733333,highly-expressed,64.7545,64.3213,73.9317,67.66916667,highly-expressed
Zm00001d042215,34648,10.3543,10.0954,10.7157,10.38846667,expressed,10.0419,10.9608,11.3417,10.78146667,expressed
Zm00001d042216,34649,233.063,220.444,227.674,227.0603333,highly-expressed,288.161,291.607,307.54,295.7693333,highly-expressed
Zm00001d042217,34650,125.296,149.102,138.536,137.6446667,highly-expressed,39.1445,32.2088,30.1875,33.84693333,highly-expressed
Zm00001d042218,34651,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042219,34652,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042221,34653,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042222,34654,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042224,34655,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042225,34656,11.2714,7.33098,10.6676,9.75666,expressed,14.053,14.5291,12.5683,13.7168,expressed
Zm00001d042226,34657,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042228,34658,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042229,34659,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042231,34660,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042233,34661,17.3714,17.153,16.694,17.0728,highly-expressed,16.5141,17.7667,18.1842,17.48833333,highly-expressed
Zm00001d042234,34662,11.0592,10.9355,11.5533,11.18266667,expressed,10.9362,13.22,14.5479,12.90136667,expressed
Zm00001d042237,34663,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042239,34664,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042241,34665,7.46237,8.23087,8.2648,7.986013333,expressed,7.67303,6.50985,7.11916,7.10068,expressed
Zm00001d042242,34666,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042243,34667,0,0,0,0,unexpressed,0,0,0.49421,0.164736667,expressed
Zm00001d042244,34668,0.464673,0.343427,0.352486,0.386862,expressed,0.427769,0.442501,0.647409,0.505893,expressed
Zm00001d042245,34669,14.0675,16.4258,13.4084,14.6339,expressed,11.2274,9.00959,7.39538,9.21079,expressed
Zm00001d042246,34670,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042247,34671,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042248,34672,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042250,34673,15.7527,14.286,13.2386,14.42576667,expressed,12.9531,13.4261,12.9419,13.10703333,expressed
Zm00001d042251,34674,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042252,34675,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042253,34676,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042254,34677,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042255,34678,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042256,34679,3.45843,3.42233,3.23772,3.372826667,expressed,2.76473,3.21198,2.35296,2.776556667,expressed
Zm00001d042257,34680,20.6702,18.5894,18.1455,19.13503333,highly-expressed,14.4018,12.8951,12.3497,13.21553333,expressed
Zm00001d042258,34681,24.3894,23.0423,24.6704,24.03403333,highly-expressed,13.8238,15.0232,14.5159,14.4543,expressed
Zm00001d042259,34682,6.15664,6.04458,6.30805,6.169756667,expressed,6.40098,6.54528,7.05395,6.666736667,expressed
Zm00001d042260,34683,1.31368,0,0.977933,0.763871,expressed,0.755918,0.651774,0.318269,0.575320333,expressed
Zm00001d042262,34684,23.4667,22.1412,22.7891,22.799,highly-expressed,23.5408,23.8765,22.8963,23.43786667,highly-expressed
Zm00001d042263,34685,7.42134,5.78467,5.76932,6.32511,expressed,3.93841,3.05991,3.62314,3.540486667,expressed
Zm00001d042264,34686,23.3893,24.1058,22.1627,23.21926667,highly-expressed,17.5592,17.6583,18.0253,17.7476,highly-expressed
Zm00001d042265,34687,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042266,34688,11.8514,10.8982,11.4713,11.40696667,expressed,13.1246,11.9989,13.7319,12.9518,expressed
Zm00001d042267,34689,152.923,150.433,150.772,151.376,highly-expressed,149.557,143.383,147.33,146.7566667,highly-expressed
Zm00001d042268,34690,29.898,29.7502,30.3288,29.99233333,highly-expressed,35.3579,37.6719,33.9358,35.6552,highly-expressed
Zm00001d042269,34691,6.55468,6.14397,6.51593,6.40486,expressed,6.6817,6.55644,6.94457,6.72757,expressed
Zm00001d042270,34692,8.88424,9.81298,10.4725,9.72324,expressed,6.39102,5.53444,5.3983,5.774586667,expressed
Zm00001d042271,34693,2.25863,2.62449,1.12131,2.001476667,expressed,3.11052,2.20049,1.58581,2.29894,expressed
Zm00001d042272,34694,13.2,11.4572,11.85,12.16906667,expressed,11.03,11.7694,10.1976,10.999,expressed
Zm00001d042273,34695,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042274,34696,0.518667,0,0.54172,0.353462333,expressed,0.295094,0.595953,0.623133,0.504726667,expressed
Zm00001d042275,34697,15.7172,14.9385,15.1802,15.27863333,highly-expressed,3.93897,4.66529,5.37172,4.65866,expressed
Zm00001d042276,34698,0.898386,0.789587,0.789678,0.825883667,expressed,0.881391,1.14387,0.643498,0.889586333,expressed
Zm00001d042277,34699,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042278,34700,0,0,0.0232583,0.007752767,unexpressed,0,0,0,0,unexpressed
Zm00001d042279,34701,69.9436,66.8538,65.6592,67.48553333,highly-expressed,63.9447,65.9282,65.4344,65.10243333,highly-expressed
Zm00001d042280,34702,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042281,34703,10.5566,8.8629,11.1009,10.17346667,expressed,13.0669,14.5428,14.5038,14.03783333,expressed
Zm00001d042282,34704,113.234,116.276,111.208,113.5726667,highly-expressed,117.497,123.359,118.743,119.8663333,highly-expressed
Zm00001d042283,34705,18.8597,16.6424,21.8764,19.12616667,highly-expressed,22.4842,20.5985,21.9623,21.68166667,highly-expressed
Zm00001d042284,34706,17.1466,15.7116,18.7233,17.19383333,highly-expressed,19.0118,19.6255,20.4542,19.69716667,highly-expressed
Zm00001d042285,34707,0.28259,0.225317,0.148239,0.218715333,expressed,0.108853,0.322895,0.227113,0.219620333,expressed
Zm00001d042286,34708,0.634947,0.25411,0.663541,0.517532667,expressed,1.09634,1.08706,0.610403,0.931267667,expressed
Zm00001d042287,34709,48.3113,46.5211,46.8524,47.22826667,highly-expressed,45.8178,47.5965,47.3262,46.9135,highly-expressed
Zm00001d042288,34710,301.824,282.163,311.074,298.3536667,highly-expressed,261.902,241.12,257.112,253.378,highly-expressed
Zm00001d042289,34711,1.57426,1.1277,0.979939,1.227299667,expressed,0.839586,1.35476,1.04046,1.078268667,expressed
Zm00001d042290,34712,22.8877,26.4622,22.9694,24.10643333,highly-expressed,23.0034,24.2167,24.1983,23.80613333,highly-expressed
Zm00001d042291,34713,32.3512,30.534,30.1788,31.02133333,highly-expressed,27.3108,27.6791,27.5521,27.514,highly-expressed
Zm00001d042292,34714,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042293,34715,7.76193,8.42126,8.07718,8.08679,expressed,3.01518,2.2854,3.10493,2.801836667,expressed
Zm00001d042302,34716,68.4426,68.8209,65.481,67.5815,highly-expressed,76.4149,79.0167,77.1947,77.5421,highly-expressed
Zm00001d042303,34717,23.1839,24.324,22.6723,23.3934,highly-expressed,20.0665,21.2382,21.8736,21.05943333,highly-expressed
Zm00001d042304,34718,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042305,34719,34.2695,32.4576,33.6028,33.4433,highly-expressed,32.0956,33.5535,34.0552,33.23476667,highly-expressed
Zm00001d042306,34720,32.742,32.2287,33.8115,32.9274,highly-expressed,37.0377,31.2592,32.175,33.49063333,highly-expressed
Zm00001d042307,34721,1.09608,1.32685,1.53086,1.31793,expressed,1.27977,1.69246,0.71098,1.227736667,expressed
Zm00001d042308,34722,561.376,521.885,546.791,543.3506667,highly-expressed,645.508,643.879,617.908,635.765,highly-expressed
Zm00001d042309,34723,32.7969,29.9081,31.7406,31.48186667,highly-expressed,32.339,30.3275,32.457,31.70783333,highly-expressed
Zm00001d042310,34724,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042311,34725,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042312,34726,21.7762,20.8631,21.0404,21.22656667,highly-expressed,23.4614,23.2688,23.5453,23.42516667,highly-expressed
Zm00001d042313,34727,10.1195,9.11251,9.37068,9.53423,expressed,10.5952,10.4817,10.875,10.65063333,expressed
Zm00001d042314,34728,10.8001,12.2784,10.859,11.3125,expressed,13.1433,11.756,12.0588,12.31936667,expressed
Zm00001d042315,34729,0,67.4326,0,22.47753333,highly-expressed,0,0,0,0,unexpressed
Zm00001d042317,34730,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042319,34731,19.8419,20.8248,21.2415,20.63606667,highly-expressed,26.6131,27.7159,24.2702,26.19973333,highly-expressed
Zm00001d042320,34732,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042322,34733,0.0905848,0,0,0.030194933,unexpressed,0,0,0,0,unexpressed
Zm00001d042323,34734,0.0925195,0.110129,0.293739,0.1654625,expressed,0,0.213338,0.10772,0.107019333,expressed
Zm00001d042324,34735,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042325,34736,45.177,40.2318,37.7813,41.06336667,highly-expressed,45.9843,47.8193,59.7223,51.1753,highly-expressed
Zm00001d042326,34737,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042327,34738,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042328,34739,173.634,155.673,168.287,165.8646667,highly-expressed,179.952,188.763,170.596,179.7703333,highly-expressed
Zm00001d042329,34740,80.2591,83.6064,81.5828,81.8161,highly-expressed,84.2822,82.1986,84.296,83.59226667,highly-expressed
Zm00001d042331,34741,25.2733,26.862,25.0624,25.73256667,highly-expressed,22.6168,22.9586,23.4832,23.01953333,highly-expressed
Zm00001d042333,34742,6.27559,5.91036,5.85311,6.01302,expressed,5.03966,5.27876,6.10193,5.47345,expressed
Zm00001d042335,34743,23.5434,21.4144,21.029,21.9956,highly-expressed,20.6191,21.4108,22.3006,21.4435,highly-expressed
Zm00001d042336,34744,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042337,34745,0,0,0,0,unexpressed,0.214498,0,0.182724,0.132407333,expressed
Zm00001d042338,34746,17.8919,17.4351,17.9805,17.76916667,highly-expressed,16.4068,16.9858,17.2173,16.86996667,highly-expressed
Zm00001d042340,34747,15.887,15.3585,13.437,14.89416667,expressed,16.6561,15.6594,16.07,16.1285,highly-expressed
Zm00001d042341,34748,47.6667,48.5522,48.2205,48.14646667,highly-expressed,41.9629,43.2277,42.4789,42.5565,highly-expressed
Zm00001d042342,34749,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042343,34750,9.22612,9.14321,13.0841,10.48447667,expressed,10.1214,9.2707,10.4859,9.959333333,expressed
Zm00001d042344,34751,36.7445,33.1433,36.0113,35.2997,highly-expressed,40.0858,40.2679,39.4077,39.92046667,highly-expressed
Zm00001d042345,34752,0,0,0.139758,0.046586,unexpressed,0,0,0,0,unexpressed
Zm00001d042346,34753,1.14403,1.30434,1.40199,1.283453333,expressed,1.11959,0.979655,1.36308,1.154108333,expressed
Zm00001d042347,34754,169.127,166.785,159.731,165.2143333,highly-expressed,133.174,136.905,132.105,134.0613333,highly-expressed
Zm00001d042348,34755,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042349,34756,0.0580196,0.212454,0.121292,0.130588533,expressed,0.26501,0.334341,0.224062,0.274471,expressed
Zm00001d042350,34757,38.1027,36.3036,35.4564,36.6209,highly-expressed,32.8763,36.012,33.4579,34.1154,highly-expressed
Zm00001d042351,34758,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042353,34759,0.382546,0.416268,0.275284,0.358032667,expressed,0.284856,0.415219,0.254148,0.318074333,expressed
Zm00001d042354,34760,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042355,34761,17.1861,18.2916,18.1521,17.8766,highly-expressed,17.0293,16.9489,16.9621,16.9801,highly-expressed
Zm00001d042356,34762,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042357,34763,26.0291,29.4931,27.0285,27.5169,highly-expressed,22.6344,21.3912,20.5984,21.54133333,highly-expressed
Zm00001d042359,34764,0,0,0,0,unexpressed,0,0.427293,0.729932,0.385741667,expressed
Zm00001d042361,34765,29.5894,28.2751,28.7789,28.88113333,highly-expressed,26.2928,19.841,28.0847,24.7395,highly-expressed
Zm00001d042362,34766,76.0061,72.6697,73.9376,74.20446667,highly-expressed,62.8355,61.9868,61.4788,62.10036667,highly-expressed
Zm00001d042363,34767,25.7302,27.1474,27.8273,26.90163333,highly-expressed,22.9248,22.2303,22.6443,22.5998,highly-expressed
Zm00001d042364,34768,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042365,34769,61.3874,53.5024,51.5673,55.4857,highly-expressed,52.6745,54.5223,54.6593,53.95203333,highly-expressed
Zm00001d042366,34770,10.4242,9.02378,9.037,9.494993333,expressed,9.41449,8.95767,10.0916,9.48792,expressed
Zm00001d042367,34771,76.667,77.1235,83.3539,79.04813333,highly-expressed,134.702,128.733,124.807,129.414,highly-expressed
Zm00001d042368,34772,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042370,34773,28.4562,29.842,27.509,28.6024,highly-expressed,24.3077,24.5555,24.9997,24.62096667,highly-expressed
Zm00001d042371,34774,0,0,0,0,unexpressed,0,0,0.198153,0.066051,unexpressed
Zm00001d042372,34775,45.8876,41.1167,39.6373,42.21386667,highly-expressed,48.8215,48.5611,51.3796,49.5874,highly-expressed
Zm00001d042373,34776,44.0959,41.1615,46.128,43.79513333,highly-expressed,55.4701,54.7189,52.6679,54.28563333,highly-expressed
Zm00001d042375,34777,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042376,34778,18.7844,20.7667,23.7148,21.08863333,highly-expressed,45.0229,50.3,50.9629,48.76193333,highly-expressed
Zm00001d042378,34779,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042379,34780,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d042380,34781,5.44326,4.37822,4.32815,4.716543333,expressed,5.5341,6.34499,5.72917,5.86942,expressed
Zm00001d042381,34782,0.149918,0.182966,0.317956,0.216946667,expressed,0,0.348124,0.287689,0.211937667,expressed
