ID,Annotation1,Annotation2
13809,Zm00001d052736,Zm00001d052747
13810,Zm00001d052738,Zm00001d052741
13811,Zm00001d052742,Zm00001d052747
13812,Zm00001d052747,Zm00001d052748
13813,Zm00001d052750,Zm00001d052751
13814,Zm00001d052753,Zm00001d052802
13815,Zm00001d052753,Zm00001d052766
13816,Zm00001d052753,Zm00001d052758
13818,Zm00001d052758,Zm00001d052766
13819,Zm00001d052763,Zm00001d052766
13820,Zm00001d052767,Zm00001d052843
13821,Zm00001d052767,Zm00001d052777
13822,Zm00001d052767,Zm00001d052802
13823,Zm00001d052768,Zm00001d052770
13824,Zm00001d052770,Zm00001d052772
13825,Zm00001d052775,Zm00001d052776
13826,Zm00001d052777,Zm00001d052779
13827,Zm00001d052777,Zm00001d052784
13828,Zm00001d052777,Zm00001d052802
13829,Zm00001d052777,Zm00001d052785
13830,Zm00001d052779,Zm00001d052802
13831,Zm00001d052779,Zm00001d052784
13832,Zm00001d052795,Zm00001d052798
13833,Zm00001d052795,Zm00001d052801
13834,Zm00001d052798,Zm00001d052801
13835,Zm00001d052802,Zm00001d052837
13836,Zm00001d052802,Zm00001d052843
13837,Zm00001d052802,Zm00001d052859
13838,Zm00001d052803,Zm00001d052810
13839,Zm00001d052803,Zm00001d052845
13840,Zm00001d052804,Zm00001d052807
13841,Zm00001d052804,Zm00001d052961
13842,Zm00001d052807,Zm00001d052809
13843,Zm00001d052813,Zm00001d052816
13844,Zm00001d052816,Zm00001d052835
13845,Zm00001d052822,Zm00001d052835
13846,Zm00001d052831,Zm00001d052835
13847,Zm00001d052837,Zm00001d052854
13848,Zm00001d052837,Zm00001d052841
13849,Zm00001d052837,Zm00001d052838
13850,Zm00001d052838,Zm00001d052840
13851,Zm00001d052843,Zm00001d052953
13852,Zm00001d052843,Zm00001d052845
13853,Zm00001d052853,Zm00001d052860
13854,Zm00001d052854,Zm00001d052921
13855,Zm00001d052854,Zm00001d052856
13856,Zm00001d052859,Zm00001d052865
13857,Zm00001d052859,Zm00001d052874
13858,Zm00001d052865,Zm00001d052874
13859,Zm00001d052865,Zm00001d052880
13860,Zm00001d052874,Zm00001d052876
13861,Zm00001d052876,Zm00001d052882
13862,Zm00001d052882,Zm00001d052888
13863,Zm00001d052882,Zm00001d052883
13864,Zm00001d052886,Zm00001d052922
13865,Zm00001d052886,Zm00001d052888
13866,Zm00001d052893,Zm00001d052899
13867,Zm00001d052893,Zm00001d052901
13868,Zm00001d052901,Zm00001d052903
13869,Zm00001d052904,Zm00001d052922
13870,Zm00001d052904,Zm00001d052931
13871,Zm00001d052905,Zm00001d052906
13872,Zm00001d052905,Zm00001d052909
13873,Zm00001d052906,Zm00001d052909
13874,Zm00001d026981,Zm00001d052909
13875,Zm00001d052910,Zm00001d052930
13876,Zm00001d052911,Zm00001d052916
13877,Zm00001d052911,Zm00001d052918
13878,Zm00001d052911,Zm00001d052921
13879,Zm00001d052914,Zm00001d052916
13880,Zm00001d052915,Zm00001d052921
13881,Zm00001d052918,Zm00001d052921
13882,Zm00001d052921,Zm00001d052953
13883,Zm00001d052922,Zm00001d052930
13884,Zm00001d052922,Zm00001d052938
13885,Zm00001d052922,Zm00001d052945
13886,Zm00001d052922,Zm00001d052926
13887,Zm00001d052927,Zm00001d052929
13888,Zm00001d052930,Zm00001d052934
13889,Zm00001d052933,Zm00001d052939
13890,Zm00001d052940,Zm00001d052941
13891,Zm00001d052940,Zm00001d052943
13892,Zm00001d052940,Zm00001d052962
13893,Zm00001d052941,Zm00001d052943
13894,Zm00001d052943,Zm00001d053070
13895,Zm00001d052949,Zm00001d052951
13896,Zm00001d052953,Zm00001d052961
13897,Zm00001d052955,Zm00001d052961
13898,Zm00001d052961,Zm00001d052964
13899,Zm00001d052964,Zm00001d052968
13900,Zm00001d052964,Zm00001d052974
13901,Zm00001d052969,Zm00001d052971
13902,Zm00001d052969,Zm00001d052972
13903,Zm00001d052969,Zm00001d026983
13904,Zm00001d052969,Zm00001d052974
13905,Zm00001d052969,Zm00001d052978
13906,Zm00001d052977,Zm00001d052978
13907,Zm00001d052987,Zm00001d052988
13908,Zm00001d052988,Zm00001d052989
13909,Zm00001d052988,Zm00001d052993
13910,Zm00001d052990,Zm00001d052992
13911,Zm00001d052990,Zm00001d052993
13912,Zm00001d052992,Zm00001d053003
13913,Zm00001d052992,Zm00001d052997
13914,Zm00001d052993,Zm00001d053029
13915,Zm00001d052996,Zm00001d053003
13916,Zm00001d052997,Zm00001d053003
13917,Zm00001d052997,Zm00001d052998
13918,Zm00001d052998,Zm00001d053003
13919,Zm00001d052999,Zm00001d053003
13920,Zm00001d053003,Zm00001d053014
13921,Zm00001d053007,Zm00001d053009
13922,Zm00001d053011,Zm00001d053014
13923,Zm00001d053011,Zm00001d053016
13924,Zm00001d053014,Zm00001d053015
13925,Zm00001d053014,Zm00001d053016
13926,Zm00001d053014,Zm00001d053017
13927,Zm00001d053014,Zm00001d053018
13928,Zm00001d053015,Zm00001d053017
13929,Zm00001d053016,Zm00001d053017
13930,Zm00001d053017,Zm00001d053022
13931,Zm00001d053017,Zm00001d053018
13932,Zm00001d053018,Zm00001d053022
13933,Zm00001d053018,Zm00001d053026
13934,Zm00001d053018,Zm00001d026985
13935,Zm00001d026985,Zm00001d053022
13936,Zm00001d026985,Zm00001d053026
13937,Zm00001d053022,Zm00001d053039
13938,Zm00001d053022,Zm00001d053026
13939,Zm00001d053028,Zm00001d053041
13940,Zm00001d053028,Zm00001d053059
13941,Zm00001d053029,Zm00001d053036
13942,Zm00001d053029,Zm00001d053038
13943,Zm00001d053039,Zm00001d053059
13944,Zm00001d053038,Zm00001d053041
13945,Zm00001d053038,Zm00001d026986
13946,Zm00001d053041,Zm00001d026986
13947,Zm00001d053041,Zm00001d053050
13948,Zm00001d053047,Zm00001d053059
13949,Zm00001d053047,Zm00001d053050
13950,Zm00001d053050,Zm00001d053060
13951,Zm00001d053055,Zm00001d053059
13952,Zm00001d053059,Zm00001d053070
13953,Zm00001d053059,Zm00001d053060
13954,Zm00001d053059,Zm00001d053065
13955,Zm00001d053060,Zm00001d053065
13956,Zm00001d053060,Zm00001d053062
13957,Zm00001d026988,Zm00001d053065
13958,Zm00001d053062,Zm00001d053065
13959,Zm00001d053063,Zm00001d053065
13960,Zm00001d053066,Zm00001d053067
13961,Zm00001d053070,Zm00001d053082
13962,Zm00001d053070,Zm00001d053076
13963,Zm00001d053076,Zm00001d053082
13964,Zm00001d053080,Zm00001d053082
13965,Zm00001d053091,Zm00001d053092
13966,Zm00001d053094,Zm00001d053095
13967,Zm00001d053094,Zm00001d053099
13968,Zm00001d053099,Zm00001d053101
13969,Zm00001d053101,Zm00001d053124
13970,Zm00001d053101,Zm00001d053102
13971,Zm00001d053101,Zm00001d053104
13972,Zm00001d053101,Zm00001d053107
13973,Zm00001d053102,Zm00001d053104
13974,Zm00001d053104,Zm00001d053109
13975,Zm00001d053106,Zm00001d053107
13976,Zm00001d053106,Zm00001d053109
13977,Zm00001d053107,Zm00001d053109
13978,Zm00001d053109,Zm00001d053119
13979,Zm00001d053109,Zm00001d053123
13980,Zm00001d053117,Zm00001d053119
13981,Zm00001d053119,Zm00001d053123
13982,Zm00001d053120,Zm00001d053123
13983,Zm00001d053124,Zm00001d053127
13984,Zm00001d053138,Zm00001d053151
13985,Zm00001d053138,Zm00001d053163
13986,Zm00001d053138,Zm00001d053139
13987,Zm00001d053144,Zm00001d053146
13988,Zm00001d053144,Zm00001d053149
13989,Zm00001d053149,Zm00001d053155
13990,Zm00001d053149,Zm00001d053150
13991,Zm00001d053151,Zm00001d053158
13992,Zm00001d053151,Zm00001d053172
13993,Zm00001d053151,Zm00001d053189
13994,Zm00001d053151,Zm00001d053155
13995,Zm00001d053155,Zm00001d026996
13996,Zm00001d053155,Zm00001d053168
13997,Zm00001d053155,Zm00001d053172
13998,Zm00001d053155,Zm00001d053158
13999,Zm00001d053155,Zm00001d053162
14000,Zm00001d053156,Zm00001d053158
14001,Zm00001d026996,Zm00001d053162
14002,Zm00001d026996,Zm00001d053162
14003,Zm00001d026997,Zm00001d053168
14004,Zm00001d053163,Zm00001d053172
14005,Zm00001d053168,Zm00001d053172
14006,Zm00001d053172,Zm00001d053179
14007,Zm00001d053172,Zm00001d053173
14008,Zm00001d053172,Zm00001d053175
14009,Zm00001d053178,Zm00001d053179
14010,Zm00001d053183,Zm00001d053189
14011,Zm00001d053183,Zm00001d053196
14012,Zm00001d053184,Zm00001d053188
14013,Zm00001d053189,Zm00001d053192
14014,Zm00001d053189,Zm00001d053196
14015,Zm00001d053197,Zm00001d053317
14016,Zm00001d053197,Zm00001d053200
14017,Zm00001d053197,Zm00001d053202
14018,Zm00001d053200,Zm00001d053202
14019,Zm00001d053207,Zm00001d053208
14020,Zm00001d053210,Zm00001d053211
14021,Zm00001d053219,Zm00001d053223
14022,Zm00001d053223,Zm00001d053225
14023,Zm00001d053223,Zm00001d053232
14024,Zm00001d053225,Zm00001d053228
14025,Zm00001d053228,Zm00001d053232
14026,Zm00001d053230,Zm00001d053232
14027,Zm00001d053232,Zm00001d053234
14028,Zm00001d053232,Zm00001d027003
14029,Zm00001d053232,Zm00001d053239
14030,Zm00001d053234,Zm00001d053239
14031,Zm00001d053239,Zm00001d053245
14032,Zm00001d053242,Zm00001d053244
14033,Zm00001d053244,Zm00001d053245
14034,Zm00001d053244,Zm00001d053247
14035,Zm00001d053244,Zm00001d053251
14036,Zm00001d053245,Zm00001d053247
14037,Zm00001d053247,Zm00001d053251
14038,Zm00001d053249,Zm00001d053251
14039,Zm00001d053251,Zm00001d053259
14040,Zm00001d053251,Zm00001d053262
14041,Zm00001d053251,Zm00001d053260
14042,Zm00001d053254,Zm00001d053259
14043,Zm00001d053254,Zm00001d053255
14044,Zm00001d053255,Zm00001d053257
14045,Zm00001d053257,Zm00001d053260
14046,Zm00001d053257,Zm00001d053259
14047,Zm00001d053259,Zm00001d053260
14048,Zm00001d053262,Zm00001d053265
14049,Zm00001d053262,Zm00001d053268
14050,Zm00001d027007,Zm00001d053265
14051,Zm00001d053266,Zm00001d053268
14052,Zm00001d053266,Zm00001d053274
14053,Zm00001d053268,Zm00001d053515
14054,Zm00001d053273,Zm00001d053274
14055,Zm00001d053275,Zm00001d053282
14056,Zm00001d053276,Zm00001d053284
14057,Zm00001d053276,Zm00001d053317
14058,Zm00001d053284,Zm00001d053286
14059,Zm00001d053284,Zm00001d053289
14060,Zm00001d053286,Zm00001d053289
14061,Zm00001d053286,Zm00001d053293
14062,Zm00001d053289,Zm00001d053290
14063,Zm00001d053289,Zm00001d053293
14064,Zm00001d053290,Zm00001d053293
14065,Zm00001d053290,Zm00001d053295
14066,Zm00001d053300,Zm00001d053306
14067,Zm00001d053300,Zm00001d053316
14068,Zm00001d053300,Zm00001d053301
14069,Zm00001d053301,Zm00001d053306
14070,Zm00001d053301,Zm00001d053308
14071,Zm00001d053306,Zm00001d053313
14072,Zm00001d053306,Zm00001d053317
14073,Zm00001d053308,Zm00001d053313
14074,Zm00001d053308,Zm00001d053334
14075,Zm00001d053308,Zm00001d053316
14076,Zm00001d053313,Zm00001d053315
14077,Zm00001d053316,Zm00001d053324
14078,Zm00001d053316,Zm00001d053334
14079,Zm00001d053317,Zm00001d053354
14080,Zm00001d053320,Zm00001d053324
14081,Zm00001d053324,Zm00001d053342
14082,Zm00001d053324,Zm00001d053334
14083,Zm00001d053327,Zm00001d053334
14084,Zm00001d053328,Zm00001d053342
14085,Zm00001d053335,Zm00001d053342
14086,Zm00001d053342,Zm00001d053350
14087,Zm00001d053342,Zm00001d053348
14088,Zm00001d053348,Zm00001d053354
14089,Zm00001d053350,Zm00001d053401
14090,Zm00001d053352,Zm00001d053356
14091,Zm00001d053356,Zm00001d053376
14092,Zm00001d053358,Zm00001d053360
14093,Zm00001d053358,Zm00001d053363
14094,Zm00001d053360,Zm00001d053363
14095,Zm00001d053360,Zm00001d053371
14096,Zm00001d053368,Zm00001d053371
14097,Zm00001d053368,Zm00001d053377
14098,Zm00001d053369,Zm00001d053371
14099,Zm00001d053371,Zm00001d053372
14100,Zm00001d053371,Zm00001d053375
14101,Zm00001d053371,Zm00001d053401
14102,Zm00001d053372,Zm00001d053374
14103,Zm00001d053372,Zm00001d053375
14104,Zm00001d053372,Zm00001d053376
14105,Zm00001d053375,Zm00001d053376
14106,Zm00001d053375,Zm00001d053380
14107,Zm00001d053377,Zm00001d053514
14108,Zm00001d053378,Zm00001d053411
14109,Zm00001d053378,Zm00001d053380
14110,Zm00001d053378,Zm00001d053382
14111,Zm00001d053380,Zm00001d053382
14112,Zm00001d053391,Zm00001d053393
14113,Zm00001d053395,Zm00001d053396
14114,Zm00001d053401,Zm00001d053402
14115,Zm00001d053401,Zm00001d053404
14116,Zm00001d053401,Zm00001d027011
14117,Zm00001d053402,Zm00001d053404
14118,Zm00001d053403,Zm00001d053404
14119,Zm00001d053404,Zm00001d027011
14120,Zm00001d053412,Zm00001d027011
14126,Zm00001d053427,Zm00001d053433
14127,Zm00001d053427,Zm00001d053442
14128,Zm00001d053427,Zm00001d053450
14129,Zm00001d053429,Zm00001d053432
14130,Zm00001d053432,Zm00001d053442
14131,Zm00001d053435,Zm00001d053438
14132,Zm00001d053435,Zm00001d053442
14133,Zm00001d053442,Zm00001d053447
14134,Zm00001d053447,Zm00001d053448
14135,Zm00001d053447,Zm00001d053450
14136,Zm00001d053448,Zm00001d053450
14137,Zm00001d053448,Zm00001d053452
14138,Zm00001d053448,Zm00001d053515
14139,Zm00001d053451,Zm00001d053515
14140,Zm00001d053451,Zm00001d027016
14141,Zm00001d053451,Zm00001d053452
14142,Zm00001d053451,Zm00001d053453
14143,Zm00001d053452,Zm00001d053453
14144,Zm00001d053453,Zm00001d053515
14145,Zm00001d053472,Zm00001d053512
14146,Zm00001d027014,Zm00001d053556
14147,Zm00001d053518,Zm00001d053521
14148,Zm00001d053523,Zm00001d053538
14149,Zm00001d053524,Zm00001d053563
14150,Zm00001d053541,Zm00001d027015
14151,Zm00001d027016,Zm00001d053561
14154,Zm00001d053547,Zm00001d053556
14155,Zm00001d053552,Zm00001d053563
14156,Zm00001d053553,Zm00001d053558
14157,Zm00001d053553,Zm00001d053607
14158,Zm00001d053553,Zm00001d053697
14159,Zm00001d053553,Zm00001d053556
14160,Zm00001d053556,Zm00001d027017
14161,Zm00001d053556,Zm00001d053561
14162,Zm00001d053558,Zm00001d053561
14163,Zm00001d053559,Zm00001d053561
14164,Zm00001d053561,Zm00001d053564
14165,Zm00001d053563,Zm00001d053565
14166,Zm00001d053563,Zm00001d053624
14167,Zm00001d053564,Zm00001d053565
14168,Zm00001d053564,Zm00001d053580
14169,Zm00001d053568,Zm00001d053572
14170,Zm00001d053569,Zm00001d053572
14171,Zm00001d053572,Zm00001d053575
14172,Zm00001d053575,Zm00001d053576
14173,Zm00001d053575,Zm00001d053580
14174,Zm00001d053575,Zm00001d053585
14175,Zm00001d053575,Zm00001d053588
14176,Zm00001d053576,Zm00001d053580
14177,Zm00001d053580,Zm00001d053585
14178,Zm00001d053580,Zm00001d053622
14179,Zm00001d053580,Zm00001d053588
14180,Zm00001d027019,Zm00001d053585
14181,Zm00001d027019,Zm00001d053588
14182,Zm00001d053585,Zm00001d053587
14183,Zm00001d053585,Zm00001d053610
14184,Zm00001d053590,Zm00001d053613
14185,Zm00001d053589,Zm00001d053608
14186,Zm00001d053591,Zm00001d027021
14187,Zm00001d053595,Zm00001d053597
14188,Zm00001d053603,Zm00001d053607
14189,Zm00001d053610,Zm00001d053611
14190,Zm00001d053610,Zm00001d053613
14191,Zm00001d053610,Zm00001d053620
14192,Zm00001d053610,Zm00001d053663
14193,Zm00001d053611,Zm00001d053612
14194,Zm00001d053613,Zm00001d053622
14195,Zm00001d053613,Zm00001d053616
14196,Zm00001d053617,Zm00001d053624
14198,Zm00001d053618,Zm00001d053620
14199,Zm00001d053620,Zm00001d053628
14200,Zm00001d053620,Zm00001d053642
14201,Zm00001d053620,Zm00001d053622
14202,Zm00001d053622,Zm00001d053759
14203,Zm00001d053622,Zm00001d053624
14204,Zm00001d053622,Zm00001d053703
14205,Zm00001d053624,Zm00001d053627
14206,Zm00001d053625,Zm00001d053627
14207,Zm00001d053626,Zm00001d027022
14208,Zm00001d053635,Zm00001d053636
14209,Zm00001d053636,Zm00001d053639
14210,Zm00001d053643,Zm00001d053648
14211,Zm00001d053643,Zm00001d053650
14212,Zm00001d053650,Zm00001d053772
14213,Zm00001d053654,Zm00001d053687
14214,Zm00001d053658,Zm00001d053672
14215,Zm00001d053658,Zm00001d053660
14216,Zm00001d053663,Zm00001d053705
14217,Zm00001d053663,Zm00001d053735
14218,Zm00001d053663,Zm00001d053816
14219,Zm00001d053663,Zm00001d053664
14220,Zm00001d053665,Zm00001d053672
14221,Zm00001d053667,Zm00001d053672
14222,Zm00001d053672,Zm00001d053697
14223,Zm00001d053674,Zm00001d053687
14224,Zm00001d053674,Zm00001d053697
14225,Zm00001d053674,Zm00001d053772
14226,Zm00001d053674,Zm00001d053681
14227,Zm00001d053674,Zm00001d053700
14228,Zm00001d053676,Zm00001d053681
14229,Zm00001d053687,Zm00001d053727
14230,Zm00001d053687,Zm00001d053817
14231,Zm00001d053687,Zm00001d053853
14232,Zm00001d053687,Zm00001d053996
14233,Zm00001d053687,Zm00001d054003
14234,Zm00001d053687,Zm00001d053696
14235,Zm00001d053687,Zm00001d053700
14236,Zm00001d053688,Zm00001d053697
14237,Zm00001d053688,Zm00001d053735
14238,Zm00001d053688,Zm00001d053982
14239,Zm00001d053689,Zm00001d053694
14240,Zm00001d053694,Zm00001d053696
14241,Zm00001d053696,Zm00001d053697
14242,Zm00001d053696,Zm00001d053700
14243,Zm00001d053697,Zm00001d053718
14244,Zm00001d053697,Zm00001d053700
14245,Zm00001d053702,Zm00001d053703
14246,Zm00001d053703,Zm00001d053815
14247,Zm00001d053703,Zm00001d053735
14248,Zm00001d053703,Zm00001d053776
14249,Zm00001d053705,Zm00001d053763
14250,Zm00001d053706,Zm00001d027027
14251,Zm00001d053714,Zm00001d027027
14252,Zm00001d053718,Zm00001d053762
14253,Zm00001d053725,Zm00001d053726
14254,Zm00001d053727,Zm00001d053739
14255,Zm00001d053727,Zm00001d053761
14256,Zm00001d053727,Zm00001d053743
14257,Zm00001d053727,Zm00001d053772
14258,Zm00001d053728,Zm00001d053732
14259,Zm00001d053735,Zm00001d053763
14260,Zm00001d053735,Zm00001d053783
14261,Zm00001d053735,Zm00001d053995
14262,Zm00001d053739,Zm00001d053776
14263,Zm00001d053739,Zm00001d053762
14264,Zm00001d053739,Zm00001d053817
14265,Zm00001d053740,Zm00001d053743
14266,Zm00001d053741,Zm00001d053743
14267,Zm00001d053746,Zm00001d053747
14268,Zm00001d053757,Zm00001d053853
14269,Zm00001d053757,Zm00001d053996
14270,Zm00001d053757,Zm00001d054017
14271,Zm00001d053759,Zm00001d053761
14272,Zm00001d053759,Zm00001d053776
14273,Zm00001d053759,Zm00001d053783
14274,Zm00001d053759,Zm00001d053799
14275,Zm00001d053763,Zm00001d053955
14276,Zm00001d053763,Zm00001d054001
14277,Zm00001d053763,Zm00001d054077
14278,Zm00001d053763,Zm00001d053770
14280,Zm00001d053776,Zm00001d053981
14281,Zm00001d053777,Zm00001d053778
14282,Zm00001d053777,Zm00001d053781
14283,Zm00001d053778,Zm00001d053781
14284,Zm00001d053783,Zm00001d053817
14285,Zm00001d053783,Zm00001d053923
14286,Zm00001d053783,Zm00001d053799
14287,Zm00001d053786,Zm00001d027035
14288,Zm00001d053799,Zm00001d053982
14289,Zm00001d053801,Zm00001d053803
14290,Zm00001d053801,Zm00001d053808
14291,Zm00001d053808,Zm00001d053969
14292,Zm00001d053808,Zm00001d053812
14293,Zm00001d053808,Zm00001d053813
14294,Zm00001d053810,Zm00001d053876
14295,Zm00001d053812,Zm00001d053813
14296,Zm00001d053816,Zm00001d053857
14297,Zm00001d053816,Zm00001d054067
14298,Zm00001d053817,Zm00001d053996
14299,Zm00001d053817,Zm00001d054001
14300,Zm00001d053817,Zm00001d054043
14301,Zm00001d053817,Zm00001d054107
14302,Zm00001d053818,Zm00001d053825
14303,Zm00001d053818,Zm00001d053819
14304,Zm00001d053819,Zm00001d053825
14305,Zm00001d027036,Zm00001d053826
14306,Zm00001d053828,Zm00001d053831
14307,Zm00001d053830,Zm00001d053835
14308,Zm00001d053830,Zm00001d053839
14309,Zm00001d053841,Zm00001d054003
14310,Zm00001d053846,Zm00001d053852
14311,Zm00001d053853,Zm00001d053876
14312,Zm00001d053853,Zm00001d053889
14313,Zm00001d053857,Zm00001d053862
14314,Zm00001d053857,Zm00001d053859
14315,Zm00001d053859,Zm00001d053872
14316,Zm00001d053859,Zm00001d053862
14317,Zm00001d053863,Zm00001d053865
14318,Zm00001d053867,Zm00001d053872
14319,Zm00001d053876,Zm00001d053889
14320,Zm00001d053876,Zm00001d053939
14321,Zm00001d053881,Zm00001d053882
14322,Zm00001d053884,Zm00001d053997
14323,Zm00001d053885,Zm00001d053927
14324,Zm00001d053885,Zm00001d053968
14325,Zm00001d053886,Zm00001d054077
14326,Zm00001d053886,Zm00001d053890
14327,Zm00001d053889,Zm00001d054003
14328,Zm00001d053901,Zm00001d053908
14329,Zm00001d053901,Zm00001d053909
14330,Zm00001d053908,Zm00001d053911
14331,Zm00001d053909,Zm00001d053911
14332,Zm00001d053923,Zm00001d053927
14333,Zm00001d053927,Zm00001d054001
14334,Zm00001d053927,Zm00001d054003
14335,Zm00001d053928,Zm00001d053931
14336,Zm00001d053928,Zm00001d053935
14337,Zm00001d053928,Zm00001d053954
14338,Zm00001d053932,Zm00001d027041
14339,Zm00001d053932,Zm00001d053935
14340,Zm00001d053939,Zm00001d027041
14341,Zm00001d053940,Zm00001d053995
14342,Zm00001d053955,Zm00001d053982
14343,Zm00001d053957,Zm00001d053960
14344,Zm00001d053957,Zm00001d053963
14345,Zm00001d053960,Zm00001d053963
14346,Zm00001d053968,Zm00001d054008
14347,Zm00001d053968,Zm00001d054001
14348,Zm00001d053970,Zm00001d053972
14349,Zm00001d027041,Zm00001d054039
14350,Zm00001d053982,Zm00001d054008
14351,Zm00001d053982,Zm00001d054002
14352,Zm00001d053984,Zm00001d054039
14353,Zm00001d053985,Zm00001d054017
14354,Zm00001d053986,Zm00001d053989
14355,Zm00001d053986,Zm00001d053994
14356,Zm00001d053988,Zm00001d053989
14357,Zm00001d053988,Zm00001d053994
14358,Zm00001d053989,Zm00001d053994
14359,Zm00001d053995,Zm00001d054008
14360,Zm00001d053995,Zm00001d054039
14361,Zm00001d053997,Zm00001d054001
14362,Zm00001d054003,Zm00001d054039
14363,Zm00001d054003,Zm00001d054011
14364,Zm00001d054003,Zm00001d054076
14365,Zm00001d054003,Zm00001d054014
14366,Zm00001d054003,Zm00001d054005
14367,Zm00001d054008,Zm00001d054034
14368,Zm00001d054008,Zm00001d054039
14369,Zm00001d054011,Zm00001d054014
14370,Zm00001d054011,Zm00001d054016
