ChIN,Annotation1,Annotation2,ID
78,Zm00001d001868,Zm00001d001880,6413
78,Zm00001d001870,Zm00001d001880,6414
78,Zm00001d001871,Zm00001d001880,6415
78,Zm00001d001869,Zm00001d001880,6416
78,Zm00001d001876,Zm00001d001879,6417
78,Zm00001d001877,Zm00001d001879,6418
78,Zm00001d001876,Zm00001d001880,6419
78,Zm00001d001877,Zm00001d001880,6420
78,Zm00001d001879,Zm00001d001881,6421
78,Zm00001d001880,Zm00001d001881,6422
78,Zm00001d001881,Zm00001d001882,6423
78,Zm00001d001881,Zm00001d001883,6424
78,Zm00001d001881,Zm00001d001884,6425
78,Zm00001d001882,Zm00001d001883,6426
78,Zm00001d001882,Zm00001d001884,6427
12,Zm00001d001896,Zm00001d001897,6428
12,Zm00001d001895,Zm00001d001897,6429
12,Zm00001d001894,Zm00001d001897,6430
12,Zm00001d001896,Zm00001d001898,6431
12,Zm00001d001895,Zm00001d001898,6432
12,Zm00001d001894,Zm00001d001898,6433
12,Zm00001d001896,Zm00001d001899,6434
12,Zm00001d001895,Zm00001d001899,6435
12,Zm00001d001894,Zm00001d001899,6436
12,Zm00001d001896,Zm00001d001900,6437
12,Zm00001d001895,Zm00001d001900,6438
12,Zm00001d001894,Zm00001d001900,6439
12,Zm00001d001896,Zm00001d001902,6440
12,Zm00001d001895,Zm00001d001902,6441
12,Zm00001d001894,Zm00001d001902,6442
12,Zm00001d001896,Zm00001d001904,6443
12,Zm00001d001895,Zm00001d001904,6444
12,Zm00001d001894,Zm00001d001904,6445
12,Zm00001d001896,Zm00001d001905,6446
12,Zm00001d001895,Zm00001d001905,6447
12,Zm00001d001894,Zm00001d001905,6448
12,Zm00001d001896,Zm00001d001906,6449
12,Zm00001d001895,Zm00001d001906,6450
12,Zm00001d001894,Zm00001d001906,6451
12,Zm00001d001896,Zm00001d001903,6452
12,Zm00001d001895,Zm00001d001903,6453
12,Zm00001d001894,Zm00001d001903,6454
12,Zm00001d001897,Zm00001d001901,6455
12,Zm00001d001898,Zm00001d001901,6456
12,Zm00001d001899,Zm00001d001901,6457
12,Zm00001d001900,Zm00001d001901,6458
12,Zm00001d001897,Zm00001d001902,6459
12,Zm00001d001898,Zm00001d001902,6460
12,Zm00001d001899,Zm00001d001902,6461
12,Zm00001d001900,Zm00001d001902,6462
12,Zm00001d001897,Zm00001d001904,6463
12,Zm00001d001898,Zm00001d001904,6464
12,Zm00001d001899,Zm00001d001904,6465
12,Zm00001d001900,Zm00001d001904,6466
12,Zm00001d001897,Zm00001d001905,6467
12,Zm00001d001898,Zm00001d001905,6468
12,Zm00001d001899,Zm00001d001905,6469
12,Zm00001d001900,Zm00001d001905,6470
12,Zm00001d001897,Zm00001d001906,6471
12,Zm00001d001898,Zm00001d001906,6472
12,Zm00001d001899,Zm00001d001906,6473
12,Zm00001d001900,Zm00001d001906,6474
12,Zm00001d001897,Zm00001d001903,6475
12,Zm00001d001898,Zm00001d001903,6476
12,Zm00001d001899,Zm00001d001903,6477
12,Zm00001d001900,Zm00001d001903,6478
12,Zm00001d001897,Zm00001d001908,6479
12,Zm00001d001898,Zm00001d001908,6480
12,Zm00001d001899,Zm00001d001908,6481
12,Zm00001d001900,Zm00001d001908,6482
12,Zm00001d001897,Zm00001d001907,6483
12,Zm00001d001898,Zm00001d001907,6484
12,Zm00001d001899,Zm00001d001907,6485
12,Zm00001d001900,Zm00001d001907,6486
12,Zm00001d001901,Zm00001d001902,6487
12,Zm00001d001901,Zm00001d001904,6488
12,Zm00001d001901,Zm00001d001905,6489
12,Zm00001d001901,Zm00001d001906,6490
12,Zm00001d001901,Zm00001d001903,6491
12,Zm00001d001901,Zm00001d001909,6492
12,Zm00001d001901,Zm00001d001910,6493
12,Zm00001d001901,Zm00001d001911,6494
12,Zm00001d001902,Zm00001d001908,6495
12,Zm00001d001904,Zm00001d001908,6496
12,Zm00001d001905,Zm00001d001908,6497
12,Zm00001d001906,Zm00001d001908,6498
12,Zm00001d001903,Zm00001d001908,6499
12,Zm00001d001902,Zm00001d001907,6500
12,Zm00001d001904,Zm00001d001907,6501
12,Zm00001d001905,Zm00001d001907,6502
12,Zm00001d001906,Zm00001d001907,6503
12,Zm00001d001903,Zm00001d001907,6504
12,Zm00001d001908,Zm00001d001909,6505
12,Zm00001d001907,Zm00001d001909,6506
12,Zm00001d001908,Zm00001d001910,6507
12,Zm00001d001907,Zm00001d001910,6508
12,Zm00001d001908,Zm00001d001911,6509
12,Zm00001d001907,Zm00001d001911,6510
12,Zm00001d001908,Zm00001d001914,6511
12,Zm00001d001907,Zm00001d001914,6512
12,Zm00001d001908,Zm00001d001915,6513
12,Zm00001d001907,Zm00001d001915,6514
12,Zm00001d001908,Zm00001d001913,6515
12,Zm00001d001907,Zm00001d001913,6516
12,Zm00001d001909,Zm00001d001914,6517
12,Zm00001d001910,Zm00001d001914,6518
12,Zm00001d001911,Zm00001d001914,6519
12,Zm00001d001909,Zm00001d001915,6520
12,Zm00001d001910,Zm00001d001915,6521
12,Zm00001d001911,Zm00001d001915,6522
12,Zm00001d001909,Zm00001d001913,6523
12,Zm00001d001910,Zm00001d001913,6524
12,Zm00001d001911,Zm00001d001913,6525
12,Zm00001d001914,Zm00001d001917,6526
12,Zm00001d001915,Zm00001d001917,6527
12,Zm00001d001913,Zm00001d001917,6528
30,Zm00001d001924,Zm00001d001928,6529
30,Zm00001d001924,Zm00001d001927,6530
30,Zm00001d001924,Zm00001d001929,6531
30,Zm00001d001924,Zm00001d001930,6532
30,Zm00001d001924,Zm00001d001931,6533
30,Zm00001d001924,Zm00001d001933,6534
30,Zm00001d001924,Zm00001d001934,6535
30,Zm00001d001924,Zm00001d001935,6536
30,Zm00001d001924,Zm00001d001932,6537
30,Zm00001d001926,Zm00001d001928,6538
30,Zm00001d001926,Zm00001d001927,6539
30,Zm00001d001926,Zm00001d001929,6540
30,Zm00001d001926,Zm00001d001930,6541
30,Zm00001d001928,Zm00001d001931,6542
30,Zm00001d001927,Zm00001d001931,6543
30,Zm00001d001929,Zm00001d001931,6544
30,Zm00001d001930,Zm00001d001931,6545
30,Zm00001d001928,Zm00001d001933,6546
30,Zm00001d001927,Zm00001d001933,6547
30,Zm00001d001929,Zm00001d001933,6548
30,Zm00001d001930,Zm00001d001933,6549
30,Zm00001d001928,Zm00001d001934,6550
30,Zm00001d001927,Zm00001d001934,6551
30,Zm00001d001929,Zm00001d001934,6552
30,Zm00001d001930,Zm00001d001934,6553
30,Zm00001d001928,Zm00001d001935,6554
30,Zm00001d001927,Zm00001d001935,6555
30,Zm00001d001929,Zm00001d001935,6556
30,Zm00001d001930,Zm00001d001935,6557
30,Zm00001d001928,Zm00001d001932,6558
30,Zm00001d001927,Zm00001d001932,6559
30,Zm00001d001929,Zm00001d001932,6560
30,Zm00001d001930,Zm00001d001932,6561
30,Zm00001d001931,Zm00001d001937,6562
30,Zm00001d001933,Zm00001d001937,6563
30,Zm00001d001934,Zm00001d001937,6564
30,Zm00001d001935,Zm00001d001937,6565
30,Zm00001d001932,Zm00001d001937,6566
30,Zm00001d001931,Zm00001d001936,6567
30,Zm00001d001933,Zm00001d001936,6568
30,Zm00001d001934,Zm00001d001936,6569
30,Zm00001d001935,Zm00001d001936,6570
30,Zm00001d001932,Zm00001d001936,6571
30,Zm00001d001937,Zm00001d001939,6572
30,Zm00001d001936,Zm00001d001939,6573
30,Zm00001d001937,Zm00001d001940,6574
30,Zm00001d001936,Zm00001d001940,6575
30,Zm00001d001937,Zm00001d001941,6576
30,Zm00001d001936,Zm00001d001941,6577
30,Zm00001d001937,Zm00001d001942,6578
30,Zm00001d001936,Zm00001d001942,6579
30,Zm00001d001939,Zm00001d001943,6580
30,Zm00001d001940,Zm00001d001943,6581
30,Zm00001d001941,Zm00001d001943,6582
30,Zm00001d001942,Zm00001d001943,6583
30,Zm00001d001939,Zm00001d001944,6584
30,Zm00001d001940,Zm00001d001944,6585
30,Zm00001d001941,Zm00001d001944,6586
30,Zm00001d001942,Zm00001d001944,6587
30,Zm00001d001939,Zm00001d001946,6588
30,Zm00001d001940,Zm00001d001946,6589
30,Zm00001d001941,Zm00001d001946,6590
30,Zm00001d001942,Zm00001d001946,6591
30,Zm00001d001939,Zm00001d001947,6592
30,Zm00001d001940,Zm00001d001947,6593
30,Zm00001d001941,Zm00001d001947,6594
30,Zm00001d001942,Zm00001d001947,6595
30,Zm00001d001943,Zm00001d001945,6596
30,Zm00001d001944,Zm00001d001945,6597
30,Zm00001d001945,Zm00001d001946,6598
30,Zm00001d001945,Zm00001d001947,6599
30,Zm00001d001945,Zm00001d001948,6600
30,Zm00001d001946,Zm00001d001948,6601
30,Zm00001d001947,Zm00001d001948,6602
30,Zm00001d001946,Zm00001d001949,6603
30,Zm00001d001947,Zm00001d001949,6604
30,Zm00001d001946,Zm00001d001951,6605
30,Zm00001d001947,Zm00001d001951,6606
30,Zm00001d001946,Zm00001d001952,6607
30,Zm00001d001947,Zm00001d001952,6608
30,Zm00001d001946,Zm00001d001953,6609
30,Zm00001d001947,Zm00001d001953,6610
30,Zm00001d001948,Zm00001d001964,6611
30,Zm00001d001948,Zm00001d001962,6612
30,Zm00001d001948,Zm00001d001963,6613
30,Zm00001d001948,Zm00001d001965,6614
30,Zm00001d001949,Zm00001d001953,6615
30,Zm00001d001951,Zm00001d001953,6616
30,Zm00001d001952,Zm00001d001953,6617
30,Zm00001d001949,Zm00001d001959,6618
30,Zm00001d001951,Zm00001d001959,6619
30,Zm00001d001952,Zm00001d001959,6620
30,Zm00001d001949,Zm00001d001960,6621
30,Zm00001d001951,Zm00001d001960,6622
30,Zm00001d001952,Zm00001d001960,6623
30,Zm00001d001949,Zm00001d001961,6624
30,Zm00001d001951,Zm00001d001961,6625
30,Zm00001d001952,Zm00001d001961,6626
30,Zm00001d001953,Zm00001d001959,6627
30,Zm00001d001953,Zm00001d001960,6628
30,Zm00001d001953,Zm00001d001961,6629
30,Zm00001d001959,Zm00001d001960,6630
30,Zm00001d001959,Zm00001d001961,6631
30,Zm00001d001959,Zm00001d001964,6632
30,Zm00001d001959,Zm00001d001962,6633
30,Zm00001d001959,Zm00001d001963,6634
30,Zm00001d001959,Zm00001d001965,6635
30,Zm00001d001960,Zm00001d001964,6636
30,Zm00001d001961,Zm00001d001964,6637
30,Zm00001d001960,Zm00001d001962,6638
30,Zm00001d001961,Zm00001d001962,6639
30,Zm00001d001960,Zm00001d001963,6640
30,Zm00001d001961,Zm00001d001963,6641
30,Zm00001d001960,Zm00001d001965,6642
30,Zm00001d001961,Zm00001d001965,6643
30,Zm00001d001964,Zm00001d001966,6644
30,Zm00001d001962,Zm00001d001966,6645
30,Zm00001d001963,Zm00001d001966,6646
30,Zm00001d001965,Zm00001d001966,6647
30,Zm00001d001964,Zm00001d001967,6648
30,Zm00001d001962,Zm00001d001967,6649
30,Zm00001d001963,Zm00001d001967,6650
30,Zm00001d001965,Zm00001d001967,6651
65,Zm00001d001970,Zm00001d002422,6652
143,Zm00001d001973,Zm00001d001974,6653
143,Zm00001d001973,Zm00001d001976,6654
143,Zm00001d001973,Zm00001d001993,6655
143,Zm00001d001973,Zm00001d001994,6656
143,Zm00001d001974,Zm00001d001976,6657
143,Zm00001d001974,Zm00001d001977,6658
143,Zm00001d001974,Zm00001d001978,6659
143,Zm00001d001976,Zm00001d001977,6660
143,Zm00001d001976,Zm00001d001978,6661
143,Zm00001d001977,Zm00001d001979,6662
143,Zm00001d001978,Zm00001d001979,6663
143,Zm00001d001979,Zm00001d001980,6664
143,Zm00001d001979,Zm00001d001982,6665
143,Zm00001d001979,Zm00001d001983,6666
143,Zm00001d001979,Zm00001d001984,6667
143,Zm00001d001980,Zm00001d001982,6668
143,Zm00001d001982,Zm00001d001983,6669
143,Zm00001d001982,Zm00001d001984,6670
143,Zm00001d001983,Zm00001d001987,6671
143,Zm00001d001984,Zm00001d001987,6672
143,Zm00001d001983,Zm00001d001988,6673
143,Zm00001d001984,Zm00001d001988,6674
143,Zm00001d001983,Zm00001d001989,6675
143,Zm00001d001984,Zm00001d001989,6676
143,Zm00001d001983,Zm00001d001990,6677
143,Zm00001d001984,Zm00001d001990,6678
143,Zm00001d001983,Zm00001d001995,6679
143,Zm00001d001984,Zm00001d001995,6680
143,Zm00001d001983,Zm00001d001997,6681
143,Zm00001d001984,Zm00001d001997,6682
143,Zm00001d001983,Zm00001d001996,6683
143,Zm00001d001984,Zm00001d001996,6684
143,Zm00001d001988,Zm00001d001990,6685
143,Zm00001d001989,Zm00001d001990,6686
143,Zm00001d001988,Zm00001d001993,6687
143,Zm00001d001989,Zm00001d001993,6688
143,Zm00001d001988,Zm00001d001994,6689
143,Zm00001d001989,Zm00001d001994,6690
143,Zm00001d001988,Zm00001d001995,6691
143,Zm00001d001989,Zm00001d001995,6692
143,Zm00001d001988,Zm00001d001997,6693
143,Zm00001d001989,Zm00001d001997,6694
143,Zm00001d001988,Zm00001d001996,6695
143,Zm00001d001989,Zm00001d001996,6696
143,Zm00001d001990,Zm00001d001993,6697
143,Zm00001d001990,Zm00001d001994,6698
143,Zm00001d001993,Zm00001d001995,6699
143,Zm00001d001994,Zm00001d001995,6700
143,Zm00001d001993,Zm00001d001997,6701
143,Zm00001d001994,Zm00001d001997,6702
143,Zm00001d001993,Zm00001d001996,6703
143,Zm00001d001994,Zm00001d001996,6704
143,Zm00001d001995,Zm00001d001999,6705
143,Zm00001d001997,Zm00001d001999,6706
143,Zm00001d001996,Zm00001d001999,6707
143,Zm00001d001995,Zm00001d002000,6708
143,Zm00001d001997,Zm00001d002000,6709
143,Zm00001d001996,Zm00001d002000,6710
143,Zm00001d001995,Zm00001d002001,6711
143,Zm00001d001997,Zm00001d002001,6712
143,Zm00001d001996,Zm00001d002001,6713
143,Zm00001d001995,Zm00001d002003,6714
143,Zm00001d001997,Zm00001d002003,6715
143,Zm00001d001996,Zm00001d002003,6716
143,Zm00001d001995,Zm00001d002004,6717
143,Zm00001d001997,Zm00001d002004,6718
143,Zm00001d001996,Zm00001d002004,6719
143,Zm00001d001999,Zm00001d002000,6720
143,Zm00001d001999,Zm00001d002001,6721
143,Zm00001d001999,Zm00001d002003,6722
143,Zm00001d001999,Zm00001d002004,6723
143,Zm00001d001999,Zm00001d002007,6724
143,Zm00001d001999,Zm00001d002008,6725
143,Zm00001d002000,Zm00001d002003,6726
143,Zm00001d002001,Zm00001d002003,6727
143,Zm00001d002000,Zm00001d002004,6728
143,Zm00001d002001,Zm00001d002004,6729
143,Zm00001d002003,Zm00001d002005,6730
143,Zm00001d002004,Zm00001d002005,6731
143,Zm00001d002003,Zm00001d002006,6732
143,Zm00001d002004,Zm00001d002006,6733
143,Zm00001d002005,Zm00001d002006,6734
143,Zm00001d002006,Zm00001d002011,6735
143,Zm00001d002006,Zm00001d003147,6736
143,Zm00001d002011,Zm00001d002012,6737
143,Zm00001d002011,Zm00001d002013,6738
143,Zm00001d002012,Zm00001d002019,6739
143,Zm00001d002013,Zm00001d002019,6740
143,Zm00001d002019,Zm00001d002020,6741
143,Zm00001d002019,Zm00001d002021,6742
143,Zm00001d002020,Zm00001d002021,6743
143,Zm00001d002021,Zm00001d002023,6744
143,Zm00001d002021,Zm00001d002024,6745
143,Zm00001d002022,Zm00001d002023,6746
143,Zm00001d002022,Zm00001d002024,6747
143,Zm00001d002023,Zm00001d002025,6748
143,Zm00001d002024,Zm00001d002025,6749
143,Zm00001d002023,Zm00001d002026,6750
143,Zm00001d002024,Zm00001d002026,6751
143,Zm00001d002025,Zm00001d002025,6752
143,Zm00001d002025,Zm00001d002026,6753
143,Zm00001d002025,Zm00001d002027,6754
143,Zm00001d002026,Zm00001d002027,6755
143,Zm00001d002025,Zm00001d002028,6756
143,Zm00001d002026,Zm00001d002028,6757
143,Zm00001d002025,Zm00001d002029,6758
143,Zm00001d002026,Zm00001d002029,6759
143,Zm00001d002025,Zm00001d002037,6760
143,Zm00001d002026,Zm00001d002037,6761
143,Zm00001d002025,Zm00001d002038,6762
143,Zm00001d002026,Zm00001d002038,6763
143,Zm00001d002025,Zm00001d002039,6764
143,Zm00001d002026,Zm00001d002039,6765
143,Zm00001d002027,Zm00001d002033,6766
143,Zm00001d002028,Zm00001d002033,6767
143,Zm00001d002029,Zm00001d002033,6768
143,Zm00001d002027,Zm00001d002034,6769
143,Zm00001d002028,Zm00001d002034,6770
143,Zm00001d002029,Zm00001d002034,6771
143,Zm00001d002033,Zm00001d002035,6772
143,Zm00001d002034,Zm00001d002035,6773
143,Zm00001d002033,Zm00001d002037,6774
143,Zm00001d002034,Zm00001d002037,6775
143,Zm00001d002033,Zm00001d002038,6776
143,Zm00001d002034,Zm00001d002038,6777
143,Zm00001d002033,Zm00001d002039,6778
143,Zm00001d002034,Zm00001d002039,6779
143,Zm00001d002035,Zm00001d002036,6780
143,Zm00001d002035,Zm00001d002037,6781
143,Zm00001d002035,Zm00001d002038,6782
143,Zm00001d002035,Zm00001d002039,6783
143,Zm00001d002037,Zm00001d002042,6784
143,Zm00001d002038,Zm00001d002042,6785
143,Zm00001d002039,Zm00001d002042,6786
143,Zm00001d002037,Zm00001d002043,6787
143,Zm00001d002038,Zm00001d002043,6788
143,Zm00001d002039,Zm00001d002043,6789
143,Zm00001d002037,Zm00001d002046,6790
143,Zm00001d002038,Zm00001d002046,6791
143,Zm00001d002039,Zm00001d002046,6792
143,Zm00001d002037,Zm00001d002047,6793
143,Zm00001d002038,Zm00001d002047,6794
143,Zm00001d002039,Zm00001d002047,6795
143,Zm00001d002042,Zm00001d002046,6796
143,Zm00001d002043,Zm00001d002046,6797
143,Zm00001d002042,Zm00001d002047,6798
143,Zm00001d002043,Zm00001d002047,6799
143,Zm00001d002046,Zm00001d002051,6800
143,Zm00001d002047,Zm00001d002051,6801
143,Zm00001d002046,Zm00001d002052,6802
143,Zm00001d002047,Zm00001d002052,6803
143,Zm00001d002046,Zm00001d002053,6804
143,Zm00001d002047,Zm00001d002053,6805
143,Zm00001d002046,Zm00001d002054,6806
143,Zm00001d002047,Zm00001d002054,6807
143,Zm00001d002046,Zm00001d002055,6808
143,Zm00001d002047,Zm00001d002055,6809
143,Zm00001d002046,Zm00001d002057,6810
143,Zm00001d002047,Zm00001d002057,6811
143,Zm00001d002046,Zm00001d002056,6812
143,Zm00001d002047,Zm00001d002056,6813
143,Zm00001d002046,Zm00001d002058,6814
143,Zm00001d002047,Zm00001d002058,6815
143,Zm00001d002063,Zm00001d002064,6816
143,Zm00001d002064,Zm00001d002065,6817
143,Zm00001d002064,Zm00001d002068,6818
143,Zm00001d002065,Zm00001d002066,6819
143,Zm00001d002065,Zm00001d002068,6820
143,Zm00001d002065,Zm00001d002071,6821
143,Zm00001d002065,Zm00001d002074,6822
143,Zm00001d002065,Zm00001d002075,6823
143,Zm00001d002068,Zm00001d002069,6824
143,Zm00001d002068,Zm00001d002074,6825
143,Zm00001d002068,Zm00001d002075,6826
143,Zm00001d002069,Zm00001d002071,6827
143,Zm00001d002069,Zm00001d002072,6828
143,Zm00001d002071,Zm00001d002074,6829
143,Zm00001d002071,Zm00001d002075,6830
143,Zm00001d002072,Zm00001d007714,6831
143,Zm00001d002074,Zm00001d002080,6832
143,Zm00001d002075,Zm00001d002080,6833
143,Zm00001d002074,Zm00001d002079,6834
143,Zm00001d002075,Zm00001d002079,6835
143,Zm00001d002074,Zm00001d002085,6836
143,Zm00001d002075,Zm00001d002085,6837
143,Zm00001d002074,Zm00001d002086,6838
143,Zm00001d002075,Zm00001d002086,6839
143,Zm00001d002074,Zm00001d002087,6840
143,Zm00001d002075,Zm00001d002087,6841
143,Zm00001d002074,Zm00001d002088,6842
143,Zm00001d002075,Zm00001d002088,6843
143,Zm00001d002080,Zm00001d002082,6844
143,Zm00001d002079,Zm00001d002082,6845
143,Zm00001d002080,Zm00001d002085,6846
143,Zm00001d002079,Zm00001d002085,6847
143,Zm00001d002080,Zm00001d002086,6848
143,Zm00001d002079,Zm00001d002086,6849
143,Zm00001d002080,Zm00001d002087,6850
143,Zm00001d002079,Zm00001d002087,6851
143,Zm00001d002080,Zm00001d002088,6852
143,Zm00001d002079,Zm00001d002088,6853
143,Zm00001d002082,Zm00001d002084,6854
143,Zm00001d002082,Zm00001d002085,6855
143,Zm00001d002082,Zm00001d002086,6856
143,Zm00001d002082,Zm00001d002087,6857
143,Zm00001d002082,Zm00001d002088,6858
143,Zm00001d002083,Zm00001d002085,6859
143,Zm00001d002083,Zm00001d002086,6860
143,Zm00001d002083,Zm00001d002087,6861
143,Zm00001d002083,Zm00001d002088,6862
143,Zm00001d002084,Zm00001d002085,6863
143,Zm00001d002084,Zm00001d002086,6864
143,Zm00001d002084,Zm00001d002087,6865
143,Zm00001d002084,Zm00001d002088,6866
143,Zm00001d002085,Zm00001d002089,6867
143,Zm00001d002086,Zm00001d002089,6868
143,Zm00001d002087,Zm00001d002089,6869
143,Zm00001d002088,Zm00001d002089,6870
143,Zm00001d002085,Zm00001d002090,6871
143,Zm00001d002086,Zm00001d002090,6872
143,Zm00001d002087,Zm00001d002090,6873
143,Zm00001d002088,Zm00001d002090,6874
143,Zm00001d002089,Zm00001d002090,6875
143,Zm00001d002089,Zm00001d002091,6876
143,Zm00001d002090,Zm00001d002091,6877
143,Zm00001d002090,Zm00001d002093,6878
143,Zm00001d002090,Zm00001d002094,6879
143,Zm00001d002090,Zm00001d002095,6880
143,Zm00001d002090,Zm00001d002096,6881
143,Zm00001d002090,Zm00001d002097,6882
143,Zm00001d002090,Zm00001d002098,6883
143,Zm00001d002091,Zm00001d002093,6884
143,Zm00001d002091,Zm00001d002094,6885
143,Zm00001d002091,Zm00001d002095,6886
143,Zm00001d002091,Zm00001d002096,6887
143,Zm00001d002093,Zm00001d002096,6888
143,Zm00001d002094,Zm00001d002096,6889
143,Zm00001d002095,Zm00001d002096,6890
143,Zm00001d002093,Zm00001d002097,6891
143,Zm00001d002094,Zm00001d002097,6892
143,Zm00001d002095,Zm00001d002097,6893
143,Zm00001d002093,Zm00001d002098,6894
143,Zm00001d002094,Zm00001d002098,6895
143,Zm00001d002095,Zm00001d002098,6896
143,Zm00001d002096,Zm00001d002097,6897
143,Zm00001d002096,Zm00001d002098,6898
143,Zm00001d002097,Zm00001d002099,6899
143,Zm00001d002098,Zm00001d002099,6900
143,Zm00001d002097,Zm00001d002100,6901
143,Zm00001d002098,Zm00001d002100,6902
143,Zm00001d002097,Zm00001d002101,6903
143,Zm00001d002098,Zm00001d002101,6904
143,Zm00001d002097,Zm00001d002103,6905
143,Zm00001d002098,Zm00001d002103,6906
143,Zm00001d002097,Zm00001d002104,6907
143,Zm00001d002098,Zm00001d002104,6908
143,Zm00001d002097,Zm00001d002105,6909
143,Zm00001d002098,Zm00001d002105,6910
143,Zm00001d002099,Zm00001d002103,6911
143,Zm00001d002100,Zm00001d002103,6912
143,Zm00001d002101,Zm00001d002103,6913
143,Zm00001d002099,Zm00001d002104,6914
143,Zm00001d002100,Zm00001d002104,6915
143,Zm00001d002101,Zm00001d002104,6916
143,Zm00001d002099,Zm00001d002105,6917
143,Zm00001d002100,Zm00001d002105,6918
143,Zm00001d002101,Zm00001d002105,6919
143,Zm00001d002099,Zm00001d007605,6920
143,Zm00001d002100,Zm00001d007605,6921
143,Zm00001d002101,Zm00001d007605,6922
143,Zm00001d002103,Zm00001d002112,6923
143,Zm00001d002104,Zm00001d002112,6924
143,Zm00001d002105,Zm00001d002112,6925
143,Zm00001d002103,Zm00001d002110,6926
143,Zm00001d002104,Zm00001d002110,6927
143,Zm00001d002105,Zm00001d002110,6928
143,Zm00001d002103,Zm00001d002111,6929
143,Zm00001d002104,Zm00001d002111,6930
143,Zm00001d002105,Zm00001d002111,6931
22,Zm00001d002125,Zm00001d002126,6948
22,Zm00001d002125,Zm00001d002127,6949
22,Zm00001d002125,Zm00001d002128,6950
22,Zm00001d002125,Zm00001d002131,6951
22,Zm00001d002125,Zm00001d002129,6952
22,Zm00001d002125,Zm00001d002130,6953
22,Zm00001d002126,Zm00001d002128,6954
22,Zm00001d002127,Zm00001d002128,6955
22,Zm00001d002126,Zm00001d002131,6956
22,Zm00001d002127,Zm00001d002131,6957
22,Zm00001d002126,Zm00001d002129,6958
22,Zm00001d002127,Zm00001d002129,6959
22,Zm00001d002126,Zm00001d002130,6960
22,Zm00001d002127,Zm00001d002130,6961
22,Zm00001d002128,Zm00001d002133,6962
22,Zm00001d002131,Zm00001d002133,6963
22,Zm00001d002129,Zm00001d002133,6964
22,Zm00001d002130,Zm00001d002133,6965
22,Zm00001d002128,Zm00001d002132,6966
22,Zm00001d002131,Zm00001d002132,6967
22,Zm00001d002129,Zm00001d002132,6968
22,Zm00001d002130,Zm00001d002132,6969
22,Zm00001d002128,Zm00001d002134,6970
22,Zm00001d002131,Zm00001d002134,6971
22,Zm00001d002129,Zm00001d002134,6972
22,Zm00001d002130,Zm00001d002134,6973
22,Zm00001d002128,Zm00001d002135,6974
22,Zm00001d002131,Zm00001d002135,6975
22,Zm00001d002129,Zm00001d002135,6976
22,Zm00001d002130,Zm00001d002135,6977
22,Zm00001d002133,Zm00001d002134,6978
22,Zm00001d002132,Zm00001d002134,6979
22,Zm00001d002133,Zm00001d002135,6980
22,Zm00001d002132,Zm00001d002135,6981
22,Zm00001d002134,Zm00001d002136,6982
22,Zm00001d002135,Zm00001d002136,6983
22,Zm00001d002134,Zm00001d002138,6984
22,Zm00001d002135,Zm00001d002138,6985
22,Zm00001d002134,Zm00001d002139,6986
22,Zm00001d002135,Zm00001d002139,6987
22,Zm00001d002136,Zm00001d002139,6988
22,Zm00001d002137,Zm00001d002138,6989
22,Zm00001d002138,Zm00001d002139,6990
22,Zm00001d002138,Zm00001d002141,6991
22,Zm00001d002139,Zm00001d002141,6992
22,Zm00001d002140,Zm00001d002141,6993
22,Zm00001d002141,Zm00001d002143,6994
22,Zm00001d002143,Zm00001d002144,6995
18,Zm00001d002167,Zm00001d002172,7038
18,Zm00001d002168,Zm00001d002172,7039
18,Zm00001d002169,Zm00001d002172,7040
18,Zm00001d002172,Zm00001d002175,7041
18,Zm00001d002172,Zm00001d002176,7042
18,Zm00001d002173,Zm00001d002176,7043
18,Zm00001d002174,Zm00001d002175,7044
18,Zm00001d002174,Zm00001d002176,7045
18,Zm00001d002175,Zm00001d002176,7046
62,Zm00001d002232,Zm00001d002240,7055
62,Zm00001d002234,Zm00001d002240,7056
62,Zm00001d002235,Zm00001d002240,7057
62,Zm00001d002236,Zm00001d002240,7058
62,Zm00001d002232,Zm00001d002241,7059
62,Zm00001d002234,Zm00001d002241,7060
62,Zm00001d002235,Zm00001d002241,7061
62,Zm00001d002236,Zm00001d002241,7062
62,Zm00001d002240,Zm00001d002243,7063
62,Zm00001d002241,Zm00001d002243,7064
62,Zm00001d002243,Zm00001d002244,7065
62,Zm00001d002244,Zm00001d002247,7066
62,Zm00001d002244,Zm00001d002249,7067
62,Zm00001d002244,Zm00001d002250,7068
62,Zm00001d002247,Zm00001d002249,7069
62,Zm00001d002247,Zm00001d002250,7070
62,Zm00001d002249,Zm00001d002252,7071
62,Zm00001d002250,Zm00001d002252,7072
62,Zm00001d002249,Zm00001d002253,7073
62,Zm00001d002250,Zm00001d002253,7074
62,Zm00001d002249,Zm00001d002251,7075
62,Zm00001d002250,Zm00001d002251,7076
62,Zm00001d002249,Zm00001d002257,7077
62,Zm00001d002250,Zm00001d002257,7078
62,Zm00001d002249,Zm00001d002258,7079
62,Zm00001d002250,Zm00001d002258,7080
62,Zm00001d002249,Zm00001d002259,7081
62,Zm00001d002250,Zm00001d002259,7082
62,Zm00001d002249,Zm00001d002261,7083
62,Zm00001d002250,Zm00001d002261,7084
62,Zm00001d002249,Zm00001d002260,7085
